.HEADER
..NAMES
Time,V U3.J7&K7
3.65500e-008,0.4747
3.65840e-008,0.4981
3.66180e-008,0.5335
3.66520e-008,0.5805
3.66860e-008,0.6412
3.67200e-008,0.7128
3.67540e-008,0.7867
3.67880e-008,0.8542
3.68220e-008,0.9085
3.68560e-008,0.9473
3.68900e-008,0.9716
3.69240e-008,0.9815
3.69580e-008,0.9789
3.69920e-008,0.9703
3.70260e-008,0.9640
3.70600e-008,0.9652
3.70940e-008,0.9738
3.71280e-008,0.9869
3.71620e-008,1.0033
3.71960e-008,1.0220
3.72300e-008,1.0409
3.72640e-008,1.0572
3.72980e-008,1.0685
3.73320e-008,1.0733
3.73660e-008,1.0726
3.74000e-008,1.0687
3.74340e-008,1.0621
3.74680e-008,1.0486
3.75020e-008,1.0173
3.75360e-008,0.9624
3.75700e-008,0.8919
3.76040e-008,0.8107
3.76380e-008,0.7125
3.76720e-008,0.5959
3.77060e-008,0.4741
3.77400e-008,0.3679
3.77740e-008,0.2894
3.78080e-008,0.2352
3.78420e-008,0.1991
3.78760e-008,0.1861
3.79100e-008,0.2033
3.79440e-008,0.2446
3.79780e-008,0.2923
3.80120e-008,0.3336
3.80460e-008,0.3686
3.80800e-008,0.4012
3.81140e-008,0.4286
3.81480e-008,0.4453
3.81820e-008,0.4516
3.82160e-008,0.4529
3.82500e-008,0.4542
3.82840e-008,0.4562
3.83180e-008,0.4574
3.83520e-008,0.4584
3.83860e-008,0.4619
3.84200e-008,0.4723
3.84540e-008,0.4939
3.84880e-008,0.5276
3.85220e-008,0.5727
3.85560e-008,0.6314
3.85900e-008,0.7018
3.86240e-008,0.7760
3.86580e-008,0.8449
3.86920e-008,0.9014
3.87260e-008,0.9425
3.87600e-008,0.9689
3.87940e-008,0.9809
3.88280e-008,0.9798
3.88620e-008,0.9716
3.88960e-008,0.9645
3.89300e-008,0.9645
3.89640e-008,0.9722
3.89980e-008,0.9848
3.90320e-008,1.0007
3.90660e-008,1.0192
3.91000e-008,1.0382
3.91340e-008,1.0550
3.91680e-008,1.0672
3.92020e-008,1.0730
3.92360e-008,1.0730
3.92700e-008,1.0694
3.93040e-008,1.0633
3.93380e-008,1.0514
3.93720e-008,1.0234
3.94060e-008,0.9718
3.94400e-008,0.9029
3.94740e-008,0.8235
3.95080e-008,0.7283
3.95420e-008,0.6138
3.95760e-008,0.4915
3.96100e-008,0.3818
3.96440e-008,0.2992
3.96780e-008,0.2420
3.97120e-008,0.2032
3.97460e-008,0.1862
3.97800e-008,0.1989
3.98140e-008,0.2376
3.98480e-008,0.2855
3.98820e-008,0.3280
3.99160e-008,0.3636
3.99500e-008,0.3965
3.99840e-008,0.4251
4.00180e-008,0.4436
4.00520e-008,0.4511
4.00860e-008,0.4528
4.01200e-008,0.4540
4.01540e-008,0.4559
4.01880e-008,0.4573
4.02220e-008,0.4581
4.02560e-008,0.4611
4.02900e-008,0.4701
4.03240e-008,0.4899
4.03580e-008,0.5219
4.03920e-008,0.5653
4.04260e-008,0.6219
4.04600e-008,0.6910
4.04940e-008,0.7653
4.05280e-008,0.8355
4.05620e-008,0.8942
4.05960e-008,0.9375
4.06300e-008,0.9659
4.06640e-008,0.9801
4.06980e-008,0.9806
4.07320e-008,0.9729
4.07660e-008,0.9651
4.08000e-008,0.9639
4.08340e-008,0.9706
4.08680e-008,0.9827
4.09020e-008,0.9981
4.09360e-008,1.0163
4.09700e-008,1.0355
4.10040e-008,1.0528
4.10380e-008,1.0658
4.10720e-008,1.0725
4.11060e-008,1.0732
4.11400e-008,1.0701
4.11740e-008,1.0644
4.12080e-008,1.0538
4.12420e-008,1.0289
4.12760e-008,0.9807
4.13100e-008,0.9137
4.13440e-008,0.8359
4.13780e-008,0.7435
4.14120e-008,0.6316
4.14460e-008,0.5092
4.14800e-008,0.3965
4.15140e-008,0.3096
4.15480e-008,0.2492
4.15820e-008,0.2078
4.16160e-008,0.1869
4.16500e-008,0.1951
4.16840e-008,0.2308
4.17180e-008,0.2786
4.17520e-008,0.3223
4.17860e-008,0.3586
4.18200e-008,0.3918
4.18540e-008,0.4214
4.18880e-008,0.4416
4.19220e-008,0.4505
4.19560e-008,0.4526
4.19900e-008,0.4537
4.20240e-008,0.4556
4.20580e-008,0.4571
4.20920e-008,0.4579
4.21260e-008,0.4603
4.21600e-008,0.4682
4.21940e-008,0.4861
4.22280e-008,0.5164
4.22620e-008,0.5581
4.22960e-008,0.6126
4.23300e-008,0.6802
4.23640e-008,0.7543
4.23980e-008,0.8257
4.24320e-008,0.8864
4.24660e-008,0.9320
4.25000e-008,0.9626
4.25340e-008,0.9788
4.25680e-008,0.9812
4.26020e-008,0.9742
4.26360e-008,0.9660
4.26700e-008,0.9636
4.27040e-008,0.9692
4.27380e-008,0.9807
4.27720e-008,0.9956
4.28060e-008,1.0135
4.28400e-008,1.0327
4.28740e-008,1.0504
4.29080e-008,1.0642
4.29420e-008,1.0719
4.29760e-008,1.0734
4.30100e-008,1.0707
4.30440e-008,1.0654
4.30780e-008,1.0560
4.31120e-008,1.0340
4.31460e-008,0.9892
4.31800e-008,0.9243
4.32140e-008,0.8481
4.32480e-008,0.7584
4.32820e-008,0.6491
4.33160e-008,0.5271
4.33500e-008,0.4117
4.33840e-008,0.3205
4.34180e-008,0.2568
4.34520e-008,0.2128
4.34860e-008,0.1883
4.35200e-008,0.1919
4.35540e-008,0.2244
4.35880e-008,0.2715
4.36220e-008,0.3164
4.36560e-008,0.3535
4.36900e-008,0.3870
4.37240e-008,0.4175
4.37580e-008,0.4394
4.37920e-008,0.4498
4.38260e-008,0.4525
4.38600e-008,0.4535
4.38940e-008,0.4553
4.39280e-008,0.4569
4.39620e-008,0.4578
4.39960e-008,0.4597
4.40300e-008,0.4665
4.40640e-008,0.4827
4.40980e-008,0.5112
4.41320e-008,0.5513
4.41660e-008,0.6037
4.42000e-008,0.6697
4.42340e-008,0.7434
4.42680e-008,0.8157
4.43020e-008,0.8784
4.43360e-008,0.9262
4.43700e-008,0.9589
4.44040e-008,0.9773
4.44380e-008,0.9816
4.44720e-008,0.9755
4.45060e-008,0.9669
4.45400e-008,0.9634
4.45740e-008,0.9679
4.46080e-008,0.9787
4.46420e-008,0.9932
4.46760e-008,1.0107
4.47100e-008,1.0299
4.47440e-008,1.0480
4.47780e-008,1.0625
4.48120e-008,1.0712
4.48460e-008,1.0735
4.48800e-008,1.0712
4.49140e-008,1.0663
4.49480e-008,1.0578
4.49820e-008,1.0384
4.50160e-008,0.9973
4.50500e-008,0.9347
4.50840e-008,0.8599
4.51180e-008,0.7727
4.51520e-008,0.6663
4.51860e-008,0.5452
4.52200e-008,0.4274
4.52540e-008,0.3321
4.52880e-008,0.2647
4.53220e-008,0.2181
4.53560e-008,0.1904
4.53900e-008,0.1894
4.54240e-008,0.2182
4.54580e-008,0.2644
4.54920e-008,0.3103
4.55260e-008,0.3484
4.55600e-008,0.3822
4.55940e-008,0.4134
4.56280e-008,0.4369
4.56620e-008,0.4489
4.56960e-008,0.4523
4.57300e-008,0.4532
4.57640e-008,0.4550
4.57980e-008,0.4568
4.58320e-008,0.4576
4.58660e-008,0.4592
4.59000e-008,0.4650
4.59340e-008,0.4795
4.59680e-008,0.5063
4.60020e-008,0.5446
4.60360e-008,0.5951
4.60700e-008,0.6593
4.61040e-008,0.7324
4.61380e-008,0.8055
4.61720e-008,0.8700
4.62060e-008,0.9202
4.62400e-008,0.9550
4.62740e-008,0.9755
4.63080e-008,0.9818
4.63420e-008,0.9768
4.63760e-008,0.9680
4.64100e-008,0.9634
4.64440e-008,0.9668
4.64780e-008,0.9769
4.65120e-008,0.9909
4.65460e-008,1.0080
4.65800e-008,1.0271
4.66140e-008,1.0455
4.66480e-008,1.0607
4.66820e-008,1.0703
4.67160e-008,1.0735
4.67500e-008,1.0717
4.67840e-008,1.0672
4.68180e-008,1.0595
4.68520e-008,1.0425
4.68860e-008,1.0049
4.69200e-008,0.9448
4.69540e-008,0.8715
4.69880e-008,0.7867
4.70220e-008,0.6832
4.70560e-008,0.5633
4.70900e-008,0.4437
4.71240e-008,0.3443
4.71580e-008,0.2731
4.71920e-008,0.2239
4.72260e-008,0.1930
4.72600e-008,0.1876
4.72940e-008,0.2124
4.73280e-008,0.2572
4.73620e-008,0.3040
4.73960e-008,0.3431
4.74300e-008,0.3773
4.74640e-008,0.4091
4.74980e-008,0.4341
4.75320e-008,0.4477
4.75660e-008,0.4521
4.76000e-008,0.4531
4.76340e-008,0.4547
4.76680e-008,0.4565
4.77020e-008,0.4575
4.77360e-008,0.4588
4.77700e-008,0.4637
4.78040e-008,0.4766
4.78380e-008,0.5016
4.78720e-008,0.5383
4.79060e-008,0.5868
4.79400e-008,0.6491
4.79740e-008,0.7214
4.80080e-008,0.7951
4.80420e-008,0.8613
4.80760e-008,0.9138
4.81100e-008,0.9508
4.81440e-008,0.9734
4.81780e-008,0.9817
4.82120e-008,0.9779
4.82460e-008,0.9692
4.82800e-008,0.9636
4.83140e-008,0.9658
4.83480e-008,0.9751
4.83820e-008,0.9886
4.84160e-008,1.0053
4.84500e-008,1.0242
4.84840e-008,1.0429
4.85180e-008,1.0587
4.85520e-008,1.0693
4.85860e-008,1.0734
4.86200e-008,1.0722
4.86540e-008,1.0680
4.86880e-008,1.0609
4.87220e-008,1.0460
4.87560e-008,1.0119
4.87900e-008,0.9547
4.88240e-008,0.8829
4.88580e-008,0.8001
4.88920e-008,0.6996
4.89260e-008,0.5814
4.89600e-008,0.4605
4.89940e-008,0.3571
4.90280e-008,0.2820
4.90620e-008,0.2300
4.90960e-008,0.1961
4.91300e-008,0.1864
4.91640e-008,0.2071
4.91980e-008,0.2501
4.92320e-008,0.2975
4.92660e-008,0.3378
4.93000e-008,0.3724
4.93340e-008,0.4047
4.93680e-008,0.4311
4.94020e-008,0.4464
4.94360e-008,0.4518
4.94700e-008,0.4529
4.95040e-008,0.4544
4.95380e-008,0.4563
4.95720e-008,0.4574
4.96060e-008,0.4585
4.96400e-008,0.4626
4.96740e-008,0.4740
4.97080e-008,0.4971
4.97420e-008,0.5322
4.97760e-008,0.5788
4.98100e-008,0.6391
4.98440e-008,0.7105
4.98780e-008,0.7845
4.99120e-008,0.8523
4.99460e-008,0.9070
4.99800e-008,0.9463
5.00140e-008,0.9710
5.00480e-008,0.9813
5.00820e-008,0.9790
5.01160e-008,0.9704
5.01500e-008,0.9639
5.01840e-008,0.9649
5.02180e-008,0.9734
5.02520e-008,0.9864
5.02860e-008,1.0026
5.03200e-008,1.0214
5.03540e-008,1.0403
5.03880e-008,1.0567
5.04220e-008,1.0681
5.04560e-008,1.0731
5.04900e-008,1.0726
5.05240e-008,1.0687
5.05580e-008,1.0623
5.05920e-008,1.0491
5.06260e-008,1.0185
5.06600e-008,0.9643
5.06940e-008,0.8941
5.07280e-008,0.8133
5.07620e-008,0.7157
5.07960e-008,0.5995
5.08300e-008,0.4776
5.08640e-008,0.3706
5.08980e-008,0.2914
5.09320e-008,0.2365
5.09660e-008,0.1999
5.10000e-008,0.1860
5.10340e-008,0.2022
5.10680e-008,0.2430
5.11020e-008,0.2909
5.11360e-008,0.3324
5.11700e-008,0.3675
5.12040e-008,0.4001
5.12380e-008,0.4278
5.12720e-008,0.4449
5.13060e-008,0.4514
5.13400e-008,0.4528
5.13740e-008,0.4541
5.14080e-008,0.4560
5.14420e-008,0.4572
5.14760e-008,0.4582
5.15100e-008,0.4616
5.15440e-008,0.4717
5.15780e-008,0.4929
5.16120e-008,0.5263
5.16460e-008,0.5711
5.16800e-008,0.6294
5.17140e-008,0.6996
5.17480e-008,0.7738
5.17820e-008,0.8430
5.18160e-008,0.9000
5.18500e-008,0.9415
5.18840e-008,0.9682
5.19180e-008,0.9807
5.19520e-008,0.9799
5.19860e-008,0.9717
5.20200e-008,0.9645
5.20540e-008,0.9642
5.20880e-008,0.9718
5.21220e-008,0.9842
5.21560e-008,1.0000
5.21900e-008,1.0185
5.22240e-008,1.0376
5.22580e-008,1.0545
5.22920e-008,1.0668
5.23260e-008,1.0728
5.23600e-008,1.0729
5.23940e-008,1.0694
5.24280e-008,1.0634
5.24620e-008,1.0518
5.24960e-008,1.0245
5.25300e-008,0.9735
5.25640e-008,0.9050
5.25980e-008,0.8260
5.26320e-008,0.7313
5.26660e-008,0.6174
5.27000e-008,0.4951
5.27340e-008,0.3847
5.27680e-008,0.3013
5.28020e-008,0.2434
5.28360e-008,0.2040
5.28700e-008,0.1862
5.29040e-008,0.1980
5.29380e-008,0.2361
5.29720e-008,0.2840
5.30060e-008,0.3268
5.30400e-008,0.3625
5.30740e-008,0.3955
5.31080e-008,0.4243
5.31420e-008,0.4431
5.31760e-008,0.4509
5.32100e-008,0.4526
5.32440e-008,0.4538
5.32780e-008,0.4558
5.33120e-008,0.4571
5.33460e-008,0.4579
5.33800e-008,0.4608
5.34140e-008,0.4696
5.34480e-008,0.4890
5.34820e-008,0.5207
5.35160e-008,0.5638
5.35500e-008,0.6199
5.35840e-008,0.6888
5.36180e-008,0.7631
5.36520e-008,0.8335
5.36860e-008,0.8926
5.37200e-008,0.9363
5.37540e-008,0.9652
5.37880e-008,0.9797
5.38220e-008,0.9807
5.38560e-008,0.9731
5.38900e-008,0.9652
5.39240e-008,0.9637
5.39580e-008,0.9703
5.39920e-008,0.9822
5.40260e-008,0.9975
5.40600e-008,1.0157
5.40940e-008,1.0348
5.41280e-008,1.0522
5.41620e-008,1.0654
5.41960e-008,1.0723
5.42300e-008,1.0732
5.42640e-008,1.0701
5.42980e-008,1.0645
5.43320e-008,1.0542
5.43660e-008,1.0299
5.44000e-008,0.9824
5.44340e-008,0.9158
5.44680e-008,0.8384
5.45020e-008,0.7466
5.45360e-008,0.6351
5.45700e-008,0.5128
5.46040e-008,0.3995
5.46380e-008,0.3117
5.46720e-008,0.2507
5.47060e-008,0.2087
5.47400e-008,0.1871
5.47740e-008,0.1943
5.48080e-008,0.2294
5.48420e-008,0.2771
5.48760e-008,0.3210
5.49100e-008,0.3574
5.49440e-008,0.3908
5.49780e-008,0.4205
5.50120e-008,0.4411
5.50460e-008,0.4503
5.50800e-008,0.4525
5.51140e-008,0.4535
5.51480e-008,0.4555
5.51820e-008,0.4570
5.52160e-008,0.4578
5.52500e-008,0.4601
5.52840e-008,0.4677
5.53180e-008,0.4853
5.53520e-008,0.5153
5.53860e-008,0.5566
5.54200e-008,0.6108
5.54540e-008,0.6781
5.54880e-008,0.7521
5.55220e-008,0.8237
5.55560e-008,0.8848
5.55900e-008,0.9308
5.56240e-008,0.9618
5.56580e-008,0.9785
5.56920e-008,0.9812
5.57260e-008,0.9744
5.57600e-008,0.9660
5.57940e-008,0.9634
5.58280e-008,0.9689
5.58620e-008,0.9802
5.58960e-008,0.9950
5.59300e-008,1.0129
5.59640e-008,1.0320
5.59980e-008,1.0499
5.60320e-008,1.0638
5.60660e-008,1.0717
5.61000e-008,1.0733
5.61340e-008,1.0707
5.61680e-008,1.0655
5.62020e-008,1.0563
5.62360e-008,1.0348
5.62700e-008,0.9908
5.63040e-008,0.9263
5.63380e-008,0.8505
5.63720e-008,0.7613
5.64060e-008,0.6526
5.64400e-008,0.5308
5.64740e-008,0.4148
5.65080e-008,0.3228
5.65420e-008,0.2583
5.65760e-008,0.2137
5.66100e-008,0.1886
5.66440e-008,0.1913
5.66780e-008,0.2230
5.67120e-008,0.2700
5.67460e-008,0.3151
5.67800e-008,0.3524
5.68140e-008,0.3860
5.68480e-008,0.4166
5.68820e-008,0.4388
5.69160e-008,0.4495
5.69500e-008,0.4523
5.69840e-008,0.4533
5.70180e-008,0.4551
5.70520e-008,0.4568
5.70860e-008,0.4576
5.71200e-008,0.4595
5.71540e-008,0.4660
5.71880e-008,0.4819
5.72220e-008,0.5101
5.72560e-008,0.5498
5.72900e-008,0.6019
5.73240e-008,0.6675
5.73580e-008,0.7412
5.73920e-008,0.8137
5.74260e-008,0.8767
5.74600e-008,0.9250
5.74940e-008,0.9582
5.75280e-008,0.9769
5.75620e-008,0.9816
5.75960e-008,0.9757
5.76300e-008,0.9670
5.76640e-008,0.9632
5.76980e-008,0.9676
5.77320e-008,0.9783
5.77660e-008,0.9927
5.78000e-008,1.0101
5.78340e-008,1.0292
5.78680e-008,1.0474
5.79020e-008,1.0621
5.79360e-008,1.0709
5.79700e-008,1.0734
5.80040e-008,1.0712
5.80380e-008,1.0664
5.80720e-008,1.0581
5.81060e-008,1.0392
5.81400e-008,0.9987
5.81740e-008,0.9366
5.82080e-008,0.8622
5.82420e-008,0.7755
5.82760e-008,0.6696
5.83100e-008,0.5488
5.83440e-008,0.4306
5.83780e-008,0.3344
5.84120e-008,0.2663
5.84460e-008,0.2192
5.84800e-008,0.1907
5.85140e-008,0.1889
5.85480e-008,0.2169
5.85820e-008,0.2628
5.86160e-008,0.3089
5.86500e-008,0.3472
5.86840e-008,0.3811
5.87180e-008,0.4125
5.87520e-008,0.4362
5.87860e-008,0.4486
5.88200e-008,0.4521
5.88540e-008,0.4531
5.88880e-008,0.4548
5.89220e-008,0.4566
5.89560e-008,0.4575
5.89900e-008,0.4590
5.90240e-008,0.4646
5.90580e-008,0.4788
5.90920e-008,0.5052
5.91260e-008,0.5433
5.91600e-008,0.5934
5.91940e-008,0.6572
5.92280e-008,0.7302
5.92620e-008,0.8034
5.92960e-008,0.8683
5.93300e-008,0.9189
5.93640e-008,0.9542
5.93980e-008,0.9751
5.94320e-008,0.9817
5.94660e-008,0.9769
5.95000e-008,0.9681
5.95340e-008,0.9633
5.95680e-008,0.9665
5.96020e-008,0.9764
5.96360e-008,0.9903
5.96700e-008,1.0074
5.97040e-008,1.0264
5.97380e-008,1.0449
5.97720e-008,1.0602
5.98060e-008,1.0701
5.98400e-008,1.0734
5.98740e-008,1.0718
5.99080e-008,1.0673
5.99420e-008,1.0597
5.99760e-008,1.0431
6.00100e-008,1.0063
6.00440e-008,0.9468
6.00780e-008,0.8738
6.01120e-008,0.7894
6.01460e-008,0.6865
6.01800e-008,0.5670
6.02140e-008,0.4471
6.02480e-008,0.3468
6.02820e-008,0.2748
6.03160e-008,0.2250
6.03500e-008,0.1935
6.03840e-008,0.1872
6.04180e-008,0.2112
6.04520e-008,0.2557
6.04860e-008,0.3026
6.05200e-008,0.3420
6.05540e-008,0.3762
6.05880e-008,0.4082
6.06220e-008,0.4334
6.06560e-008,0.4474
6.06900e-008,0.4519
6.07240e-008,0.4529
6.07580e-008,0.4545
6.07920e-008,0.4564
6.08260e-008,0.4574
6.08600e-008,0.4586
6.08940e-008,0.4633
6.09280e-008,0.4760
6.09620e-008,0.5006
6.09960e-008,0.5370
6.10300e-008,0.5852
6.10640e-008,0.6470
6.10980e-008,0.7193
6.11320e-008,0.7930
6.11660e-008,0.8596
6.12000e-008,0.9125
6.12340e-008,0.9499
6.12680e-008,0.9729
6.13020e-008,0.9816
6.13360e-008,0.9781
6.13700e-008,0.9693
6.14040e-008,0.9635
6.14380e-008,0.9655
6.14720e-008,0.9746
6.15060e-008,0.9881
6.15400e-008,1.0047
6.15740e-008,1.0236
6.16080e-008,1.0423
6.16420e-008,1.0583
6.16760e-008,1.0690
6.17100e-008,1.0732
6.17440e-008,1.0722
6.17780e-008,1.0680
6.18120e-008,1.0611
6.18460e-008,1.0466
6.18800e-008,1.0132
6.19140e-008,0.9566
6.19480e-008,0.8851
6.19820e-008,0.8028
6.20160e-008,0.7029
6.20500e-008,0.5850
6.20840e-008,0.4638
6.21180e-008,0.3598
6.21520e-008,0.2838
6.21860e-008,0.2312
6.22200e-008,0.1968
6.22540e-008,0.1862
6.22880e-008,0.2059
6.23220e-008,0.2486
6.23560e-008,0.2961
6.23900e-008,0.3366
6.24240e-008,0.3713
6.24580e-008,0.4037
6.24920e-008,0.4304
6.25260e-008,0.4461
6.25600e-008,0.4516
6.25940e-008,0.4528
6.26280e-008,0.4542
6.26620e-008,0.4562
6.26960e-008,0.4572
6.27300e-008,0.4583
6.27640e-008,0.4623
6.27980e-008,0.4734
6.28320e-008,0.4962
6.28660e-008,0.5309
6.29000e-008,0.5772
6.29340e-008,0.6371
6.29680e-008,0.7083
6.30020e-008,0.7824
6.30360e-008,0.8505
6.30700e-008,0.9056
6.31040e-008,0.9453
6.31380e-008,0.9704
6.31720e-008,0.9811
6.32060e-008,0.9791
6.32400e-008,0.9706
6.32740e-008,0.9639
6.33080e-008,0.9647
6.33420e-008,0.9730
6.33760e-008,0.9859
6.34100e-008,1.0021
6.34440e-008,1.0207
6.34780e-008,1.0397
6.35120e-008,1.0562
6.35460e-008,1.0678
6.35800e-008,1.0730
6.36140e-008,1.0726
6.36480e-008,1.0688
6.36820e-008,1.0624
6.37160e-008,1.0496
6.37500e-008,1.0197
6.37840e-008,0.9661
6.38180e-008,0.8962
6.38520e-008,0.8158
6.38860e-008,0.7189
6.39200e-008,0.6031
6.39540e-008,0.4811
6.39880e-008,0.3734
6.40220e-008,0.2933
6.40560e-008,0.2378
6.40900e-008,0.2006
6.41240e-008,0.1859
6.41580e-008,0.2012
6.41920e-008,0.2415
6.42260e-008,0.2894
6.42600e-008,0.3311
6.42940e-008,0.3664
6.43280e-008,0.3992
6.43620e-008,0.4270
6.43960e-008,0.4445
6.44300e-008,0.4512
6.44640e-008,0.4526
6.44980e-008,0.4539
6.45320e-008,0.4559
6.45660e-008,0.4571
6.46000e-008,0.4580
6.46340e-008,0.4613
6.46680e-008,0.4711
6.47020e-008,0.4920
6.47360e-008,0.5251
6.47700e-008,0.5696
6.48040e-008,0.6274
6.48380e-008,0.6974
6.48720e-008,0.7717
6.49060e-008,0.8412
6.49400e-008,0.8985
6.49740e-008,0.9404
6.50080e-008,0.9676
6.50420e-008,0.9805
6.50760e-008,0.9800
6.51100e-008,0.9719
6.51440e-008,0.9645
6.51780e-008,0.9640
6.52120e-008,0.9714
6.52460e-008,0.9838
6.52800e-008,0.9995
6.53140e-008,1.0179
6.53480e-008,1.0370
6.53820e-008,1.0540
6.54160e-008,1.0665
6.54500e-008,1.0726
6.54840e-008,1.0729
6.55180e-008,1.0695
6.55520e-008,1.0636
6.55860e-008,1.0522
6.56200e-008,1.0255
6.56540e-008,0.9753
6.56880e-008,0.9071
6.57220e-008,0.8285
6.57560e-008,0.7344
6.57900e-008,0.6210
6.58240e-008,0.4986
6.58580e-008,0.3876
6.58920e-008,0.3033
6.59260e-008,0.2448
6.59600e-008,0.2049
6.59940e-008,0.1862
6.60280e-008,0.1971
6.60620e-008,0.2347
6.60960e-008,0.2826
6.61300e-008,0.3255
6.61640e-008,0.3614
6.61980e-008,0.3945
6.62320e-008,0.4235
6.62660e-008,0.4427
6.63000e-008,0.4507
6.63340e-008,0.4525
6.63680e-008,0.4536
6.64020e-008,0.4556
6.64360e-008,0.4570
6.64700e-008,0.4578
6.65040e-008,0.4605
6.65380e-008,0.4691
6.65720e-008,0.4881
6.66060e-008,0.5195
6.66400e-008,0.5622
6.66740e-008,0.6180
6.67080e-008,0.6866
6.67420e-008,0.7608
6.67760e-008,0.8315
6.68100e-008,0.8910
6.68440e-008,0.9352
6.68780e-008,0.9645
6.69120e-008,0.9795
6.69460e-008,0.9807
6.69800e-008,0.9733
6.70140e-008,0.9653
6.70480e-008,0.9636
6.70820e-008,0.9699
6.71160e-008,0.9817
6.71500e-008,0.9970
6.71840e-008,1.0151
6.72180e-008,1.0342
6.72520e-008,1.0517
6.72860e-008,1.0650
6.73200e-008,1.0721
6.73540e-008,1.0731
6.73880e-008,1.0701
6.74220e-008,1.0646
6.74560e-008,1.0546
6.74900e-008,1.0309
6.75240e-008,0.9840
6.75580e-008,0.9179
6.75920e-008,0.8408
6.76260e-008,0.7495
6.76600e-008,0.6386
6.76940e-008,0.5164
6.77280e-008,0.4025
6.77620e-008,0.3139
6.77960e-008,0.2521
6.78300e-008,0.2096
6.78640e-008,0.1873
6.78980e-008,0.1936
6.79320e-008,0.2280
6.79660e-008,0.2756
6.80000e-008,0.3197
6.80340e-008,0.3564
6.80680e-008,0.3897
6.81020e-008,0.4197
6.81360e-008,0.4406
6.81700e-008,0.4501
6.82040e-008,0.4524
6.82380e-008,0.4534
6.82720e-008,0.4553
6.83060e-008,0.4568
6.83400e-008,0.4576
6.83740e-008,0.4599
6.84080e-008,0.4672
6.84420e-008,0.4845
6.84760e-008,0.5142
6.85100e-008,0.5552
6.85440e-008,0.6089
6.85780e-008,0.6759
6.86120e-008,0.7500
6.86460e-008,0.8217
6.86800e-008,0.8832
6.87140e-008,0.9297
6.87480e-008,0.9611
6.87820e-008,0.9782
6.88160e-008,0.9813
6.88500e-008,0.9746
6.88840e-008,0.9661
6.89180e-008,0.9633
6.89520e-008,0.9685
6.89860e-008,0.9797
6.90200e-008,0.9945
6.90540e-008,1.0123
6.90880e-008,1.0314
6.91220e-008,1.0493
6.91560e-008,1.0634
6.91900e-008,1.0715
6.92240e-008,1.0733
6.92580e-008,1.0707
6.92920e-008,1.0656
6.93260e-008,1.0566
6.93600e-008,1.0357
6.93940e-008,0.9924
6.94280e-008,0.9284
6.94620e-008,0.8528
6.94960e-008,0.7641
6.95300e-008,0.6560
6.95640e-008,0.5344
6.95980e-008,0.4179
6.96320e-008,0.3251
6.96660e-008,0.2598
6.97000e-008,0.2147
6.97340e-008,0.1889
6.97680e-008,0.1907
6.98020e-008,0.2216
6.98360e-008,0.2685
6.98700e-008,0.3138
6.99040e-008,0.3513
6.99380e-008,0.3849
6.99720e-008,0.4157
7.00060e-008,0.4382
7.00400e-008,0.4493
7.00740e-008,0.4522
7.01080e-008,0.4532
7.01420e-008,0.4550
7.01760e-008,0.4567
7.02100e-008,0.4575
7.02440e-008,0.4593
7.02780e-008,0.4656
7.03120e-008,0.4812
7.03460e-008,0.5091
7.03800e-008,0.5484
7.04140e-008,0.6001
7.04480e-008,0.6654
7.04820e-008,0.7390
7.05160e-008,0.8116
7.05500e-008,0.8750
7.05840e-008,0.9238
7.06180e-008,0.9574
7.06520e-008,0.9766
7.06860e-008,0.9816
7.07200e-008,0.9759
7.07540e-008,0.9672
7.07880e-008,0.9632
7.08220e-008,0.9673
7.08560e-008,0.9778
7.08900e-008,0.9921
7.09240e-008,1.0095
7.09580e-008,1.0286
7.09920e-008,1.0469
7.10260e-008,1.0617
7.10600e-008,1.0707
7.10940e-008,1.0733
7.11280e-008,1.0713
7.11620e-008,1.0665
7.11960e-008,1.0584
7.12300e-008,1.0400
7.12640e-008,1.0003
7.12980e-008,0.9387
7.13320e-008,0.8646
7.13660e-008,0.7783
7.14000e-008,0.6731
7.14340e-008,0.5525
7.14680e-008,0.4339
7.15020e-008,0.3369
7.15360e-008,0.2680
7.15700e-008,0.2203
7.16040e-008,0.1912
7.16380e-008,0.1884
7.16720e-008,0.2156
7.17060e-008,0.2613
7.17400e-008,0.3076
7.17740e-008,0.3461
7.18080e-008,0.3801
7.18420e-008,0.4115
7.18760e-008,0.4356
7.19100e-008,0.4483
7.19440e-008,0.4520
7.19780e-008,0.4530
7.20120e-008,0.4547
7.20460e-008,0.4565
7.20800e-008,0.4574
7.21140e-008,0.4588
7.21480e-008,0.4642
7.21820e-008,0.4782
7.22160e-008,0.5042
7.22500e-008,0.5419
7.22840e-008,0.5917
7.23180e-008,0.6551
7.23520e-008,0.7280
7.23860e-008,0.8014
7.24200e-008,0.8666
7.24540e-008,0.9177
7.24880e-008,0.9534
7.25220e-008,0.9747
7.25560e-008,0.9817
7.25900e-008,0.9771
7.26240e-008,0.9683
7.26580e-008,0.9633
7.26920e-008,0.9662
7.27260e-008,0.9760
7.27600e-008,0.9898
7.27940e-008,1.0068
7.28280e-008,1.0258
7.28620e-008,1.0443
7.28960e-008,1.0598
7.29300e-008,1.0698
7.29640e-008,1.0733
7.29980e-008,1.0718
7.30320e-008,1.0674
7.30660e-008,1.0599
