.HEADER
..NAMES
Time,V U3.N7
4.93235e-008,0.2418
4.93694e-008,0.2436
4.94153e-008,0.2448
4.94612e-008,0.2462
4.95072e-008,0.2484
4.95531e-008,0.2513
4.95990e-008,0.2541
4.96449e-008,0.2558
4.96909e-008,0.2557
4.97368e-008,0.2537
4.97827e-008,0.2504
4.98286e-008,0.2469
4.98746e-008,0.2443
4.99205e-008,0.2434
4.99664e-008,0.2442
5.00123e-008,0.2464
5.00583e-008,0.2491
5.01042e-008,0.2514
5.01501e-008,0.2526
5.01960e-008,0.2525
5.02420e-008,0.2514
5.02879e-008,0.2500
5.03338e-008,0.2488
5.03797e-008,0.2483
5.04257e-008,0.2487
5.04716e-008,0.2497
5.05175e-008,0.2508
5.05634e-008,0.2514
5.06094e-008,0.2513
5.06553e-008,0.2506
5.07012e-008,0.2495
5.07471e-008,0.2485
5.07931e-008,0.2480
5.08390e-008,0.2480
5.08849e-008,0.2484
5.09308e-008,0.2491
5.09767e-008,0.2496
5.10227e-008,0.2499
5.10686e-008,0.2497
5.11145e-008,0.2493
5.11604e-008,0.2488
5.12064e-008,0.2485
5.12523e-008,0.2485
5.12982e-008,0.2487
5.13441e-008,0.2491
5.13901e-008,0.2494
5.14360e-008,0.2495
5.14819e-008,0.2494
5.15278e-008,0.2491
5.15738e-008,0.2487
5.16197e-008,0.2483
5.16656e-008,0.2482
5.17115e-008,0.2482
5.17575e-008,0.2485
5.18034e-008,0.2488
5.18493e-008,0.2491
5.18952e-008,0.2491
5.19412e-008,0.2490
5.19871e-008,0.2487
5.20330e-008,0.2485
5.20789e-008,0.2483
5.21249e-008,0.2483
5.21708e-008,0.2484
5.22167e-008,0.2486
5.22626e-008,0.2487
5.23086e-008,0.2488
5.23545e-008,0.2488
5.24004e-008,0.2486
5.24463e-008,0.2485
5.24923e-008,0.2483
5.25382e-008,0.2482
5.25841e-008,0.2483
5.26300e-008,0.2484
5.26760e-008,0.2485
5.27219e-008,0.2485
5.27678e-008,0.2486
5.28137e-008,0.2485
5.28597e-008,0.2484
5.29056e-008,0.2483
5.29515e-008,0.2482
5.29974e-008,0.2482
5.30434e-008,0.2483
5.30893e-008,0.2483
5.31352e-008,0.2484
5.31812e-008,0.2484
5.32271e-008,0.2484
5.32730e-008,0.2483
5.33189e-008,0.2485
5.33649e-008,0.2527
5.34108e-008,0.2759
5.34567e-008,0.3316
5.35026e-008,0.4116
5.35486e-008,0.5152
5.35945e-008,0.6531
5.36404e-008,0.8058
5.36863e-008,0.9428
5.37323e-008,1.0576
5.37782e-008,1.1436
5.38241e-008,1.1882
5.38700e-008,1.1994
5.39160e-008,1.1933
5.39619e-008,1.1779
5.40078e-008,1.1636
5.40537e-008,1.1596
5.40997e-008,1.1654
5.41456e-008,1.1780
5.41915e-008,1.1939
5.42374e-008,1.2074
5.42834e-008,1.2154
5.43293e-008,1.2189
5.43752e-008,1.2203
5.44211e-008,1.2217
5.44671e-008,1.2252
5.45130e-008,1.2307
5.45589e-008,1.2371
5.46048e-008,1.2432
5.46508e-008,1.2470
5.46967e-008,1.2474
5.47426e-008,1.2445
5.47885e-008,1.2394
5.48345e-008,1.2337
5.48804e-008,1.2294
5.49263e-008,1.2271
5.49722e-008,1.2261
5.50181e-008,1.2255
5.50641e-008,1.2242
5.51100e-008,1.2216
5.51559e-008,1.2181
5.52018e-008,1.2153
5.52478e-008,1.2140
5.52937e-008,1.2149
5.53396e-008,1.2177
5.53855e-008,1.2218
5.54315e-008,1.2257
5.54774e-008,1.2283
5.55233e-008,1.2288
5.55692e-008,1.2273
5.56152e-008,1.2244
5.56611e-008,1.2213
5.57070e-008,1.2190
5.57529e-008,1.2183
5.57989e-008,1.2190
5.58448e-008,1.2206
5.58907e-008,1.2224
5.59366e-008,1.2236
5.59826e-008,1.2239
5.60285e-008,1.2233
5.60744e-008,1.2222
5.61203e-008,1.2211
5.61663e-008,1.2205
5.62122e-008,1.2208
5.62581e-008,1.2218
5.63040e-008,1.2231
5.63500e-008,1.2241
5.63959e-008,1.2245
5.64418e-008,1.2242
5.64877e-008,1.2235
5.65337e-008,1.2226
5.65796e-008,1.2221
5.66255e-008,1.2221
5.66714e-008,1.2225
5.67174e-008,1.2231
5.67633e-008,1.2236
5.68092e-008,1.2238
5.68551e-008,1.2237
5.69011e-008,1.2234
5.69470e-008,1.2229
5.69929e-008,1.2226
5.70389e-008,1.2226
5.70848e-008,1.2229
5.71307e-008,1.2233
5.71766e-008,1.2238
5.72226e-008,1.2241
5.72685e-008,1.2241
5.73144e-008,1.2239
5.73603e-008,1.2235
5.74063e-008,1.2232
5.74522e-008,1.2230
5.74981e-008,1.2230
5.75440e-008,1.2233
5.75900e-008,1.2236
5.76359e-008,1.2239
5.76818e-008,1.2241
5.77277e-008,1.2240
5.77737e-008,1.2238
5.78196e-008,1.2235
5.78655e-008,1.2234
5.79114e-008,1.2234
5.79574e-008,1.2235
5.80033e-008,1.2237
5.80492e-008,1.2239
5.80951e-008,1.2240
5.81411e-008,1.2241
5.81870e-008,1.2240
5.82329e-008,1.2238
5.82788e-008,1.2237
5.83248e-008,1.2237
5.83707e-008,1.2237
5.84166e-008,1.2238
5.84625e-008,1.2240
5.85085e-008,1.2241
5.85544e-008,1.2241
5.86003e-008,1.2241
5.86462e-008,1.2240
5.86922e-008,1.2239
5.87381e-008,1.2239
5.87840e-008,1.2239
5.88299e-008,1.2239
5.88758e-008,1.2240
5.89218e-008,1.2241
5.89677e-008,1.2225
5.90136e-008,1.2100
5.90595e-008,1.1716
5.91055e-008,1.1085
5.91514e-008,1.0279
5.91973e-008,0.9182
5.92432e-008,0.7785
5.92892e-008,0.6368
5.93351e-008,0.5126
5.93810e-008,0.4080
5.94269e-008,0.3315
5.94729e-008,0.2894
5.95188e-008,0.2750
5.95647e-008,0.2789
5.96106e-008,0.2923
5.96566e-008,0.3037
5.97025e-008,0.3069
5.97484e-008,0.3023
5.97944e-008,0.2922
5.98403e-008,0.2800
5.98862e-008,0.2695
5.99321e-008,0.2620
5.99780e-008,0.2570
6.00240e-008,0.2538
6.00699e-008,0.2509
6.01158e-008,0.2471
6.01618e-008,0.2419
6.02077e-008,0.2353
6.02536e-008,0.2291
6.02995e-008,0.2253
6.03454e-008,0.2248
6.03914e-008,0.2272
6.04373e-008,0.2313
6.04832e-008,0.2356
6.05292e-008,0.2392
6.05751e-008,0.2420
6.06210e-008,0.2440
6.06669e-008,0.2457
6.07128e-008,0.2476
6.07588e-008,0.2500
6.08047e-008,0.2528
6.08506e-008,0.2552
6.08965e-008,0.2563
6.09425e-008,0.2558
6.09884e-008,0.2536
6.10343e-008,0.2504
6.10803e-008,0.2472
6.11262e-008,0.2451
6.11721e-008,0.2445
6.12180e-008,0.2455
6.12639e-008,0.2476
6.13099e-008,0.2500
6.13558e-008,0.2518
6.14017e-008,0.2527
6.14477e-008,0.2526
6.14936e-008,0.2516
6.15395e-008,0.2504
6.15854e-008,0.2495
6.16313e-008,0.2492
6.16773e-008,0.2496
6.17232e-008,0.2504
6.17691e-008,0.2513
6.18151e-008,0.2517
6.18610e-008,0.2515
6.19069e-008,0.2508
6.19528e-008,0.2498
6.19987e-008,0.2490
6.20447e-008,0.2486
6.20906e-008,0.2487
6.21365e-008,0.2490
6.21825e-008,0.2496
6.22284e-008,0.2500
6.22743e-008,0.2501
6.23202e-008,0.2500
6.23661e-008,0.2496
6.24121e-008,0.2492
6.24580e-008,0.2489
6.25039e-008,0.2490
6.25499e-008,0.2492
6.25958e-008,0.2495
6.26417e-008,0.2497
6.26876e-008,0.2500
6.27335e-008,0.2529
6.27795e-008,0.2722
6.28254e-008,0.3233
6.28713e-008,0.4004
6.29173e-008,0.4999
6.29632e-008,0.6334
6.30091e-008,0.7864
6.30550e-008,0.9265
6.31009e-008,1.0445
6.31469e-008,1.1352
6.31928e-008,1.1853
6.32387e-008,1.1998
6.32847e-008,1.1952
6.33306e-008,1.1805
6.33765e-008,1.1654
6.34224e-008,1.1600
6.34683e-008,1.1649
6.35143e-008,1.1769
6.35602e-008,1.1927
6.36061e-008,1.2068
6.36521e-008,1.2153
6.36980e-008,1.2192
6.37439e-008,1.2206
6.37898e-008,1.2218
6.38357e-008,1.2250
6.38817e-008,1.2304
6.39276e-008,1.2369
6.39735e-008,1.2431
6.40195e-008,1.2474
6.40654e-008,1.2482
6.41113e-008,1.2456
6.41572e-008,1.2406
6.42031e-008,1.2348
6.42491e-008,1.2303
6.42950e-008,1.2278
6.43409e-008,1.2267
6.43869e-008,1.2262
6.44328e-008,1.2250
6.44787e-008,1.2225
6.45246e-008,1.2191
6.45705e-008,1.2160
6.46165e-008,1.2145
6.46624e-008,1.2150
6.47083e-008,1.2176
6.47542e-008,1.2216
6.48002e-008,1.2257
6.48461e-008,1.2285
6.48920e-008,1.2293
6.49380e-008,1.2280
6.49839e-008,1.2252
6.50298e-008,1.2220
6.50757e-008,1.2196
6.51216e-008,1.2186
6.51676e-008,1.2192
6.52135e-008,1.2208
6.52594e-008,1.2226
6.53054e-008,1.2239
6.53513e-008,1.2243
6.53972e-008,1.2238
6.54431e-008,1.2227
6.54890e-008,1.2215
6.55350e-008,1.2209
6.55809e-008,1.2211
6.56268e-008,1.2220
6.56728e-008,1.2233
6.57187e-008,1.2244
6.57646e-008,1.2249
6.58105e-008,1.2246
6.58564e-008,1.2239
6.59024e-008,1.2231
6.59483e-008,1.2225
6.59942e-008,1.2224
6.60402e-008,1.2228
6.60861e-008,1.2233
6.61320e-008,1.2239
6.61779e-008,1.2242
6.62238e-008,1.2241
6.62698e-008,1.2237
6.63157e-008,1.2233
6.63616e-008,1.2229
6.64076e-008,1.2228
6.64535e-008,1.2224
6.64994e-008,1.2154
6.65453e-008,1.1865
6.65912e-008,1.1299
6.66372e-008,1.0550
6.66831e-008,0.9556
6.67290e-008,0.8226
6.67750e-008,0.6778
6.68209e-008,0.5476
6.68668e-008,0.4368
6.69127e-008,0.3508
6.69586e-008,0.2989
6.70046e-008,0.2775
6.70505e-008,0.2767
6.70964e-008,0.2882
6.71424e-008,0.3009
6.71883e-008,0.3065
6.72342e-008,0.3038
6.72801e-008,0.2949
6.73260e-008,0.2830
6.73720e-008,0.2720
6.74179e-008,0.2639
6.74638e-008,0.2584
6.75098e-008,0.2548
6.75557e-008,0.2519
6.76016e-008,0.2483
6.76475e-008,0.2433
6.76934e-008,0.2370
6.77394e-008,0.2305
6.77853e-008,0.2258
6.78312e-008,0.2244
6.78772e-008,0.2262
6.79231e-008,0.2300
6.79690e-008,0.2344
6.80149e-008,0.2382
6.80608e-008,0.2410
6.81068e-008,0.2432
6.81527e-008,0.2449
6.81986e-008,0.2467
6.82446e-008,0.2490
6.82905e-008,0.2519
6.83364e-008,0.2546
6.83823e-008,0.2562
6.84282e-008,0.2561
6.84742e-008,0.2543
6.85201e-008,0.2512
6.85660e-008,0.2479
6.86119e-008,0.2454
6.86579e-008,0.2443
6.87038e-008,0.2450
6.87497e-008,0.2469
6.87957e-008,0.2492
6.88416e-008,0.2513
6.88875e-008,0.2525
6.89334e-008,0.2526
6.89793e-008,0.2518
6.90253e-008,0.2506
6.90712e-008,0.2496
6.91171e-008,0.2491
6.91631e-008,0.2494
6.92090e-008,0.2501
6.92549e-008,0.2510
6.93008e-008,0.2516
6.93467e-008,0.2516
6.93927e-008,0.2509
6.94386e-008,0.2500
6.94845e-008,0.2491
6.95305e-008,0.2486
6.95764e-008,0.2485
6.96223e-008,0.2489
6.96682e-008,0.2494
6.97141e-008,0.2498
6.97601e-008,0.2501
6.98060e-008,0.2500
6.98519e-008,0.2496
6.98979e-008,0.2492
6.99438e-008,0.2489
6.99897e-008,0.2489
7.00356e-008,0.2491
7.00815e-008,0.2494
7.01275e-008,0.2497
7.01734e-008,0.2498
7.02193e-008,0.2511
7.02653e-008,0.2630
7.03112e-008,0.3037
7.03571e-008,0.3741
7.04030e-008,0.4655
7.04489e-008,0.5881
7.04949e-008,0.7388
7.05408e-008,0.8854
7.05867e-008,1.0102
7.06327e-008,1.1110
7.06786e-008,1.1744
7.07245e-008,1.1980
7.07704e-008,1.1980
7.08163e-008,1.1857
7.08623e-008,1.1693
7.09082e-008,1.1604
7.09541e-008,1.1625
7.10001e-008,1.1725
7.10460e-008,1.1876
7.10919e-008,1.2029
7.11378e-008,1.2132
7.11837e-008,1.2183
7.12297e-008,1.2202
7.12756e-008,1.2212
7.13215e-008,1.2237
7.13675e-008,1.2286
7.14134e-008,1.2348
7.14593e-008,1.2413
7.15052e-008,1.2464
7.15511e-008,1.2483
7.15971e-008,1.2467
7.16430e-008,1.2423
7.16889e-008,1.2365
7.17349e-008,1.2314
7.17808e-008,1.2283
7.18267e-008,1.2270
7.18726e-008,1.2263
7.19185e-008,1.2255
7.19645e-008,1.2234
7.20104e-008,1.2202
7.20563e-008,1.2168
7.21023e-008,1.2147
7.21482e-008,1.2146
7.21941e-008,1.2166
7.22400e-008,1.2203
7.22859e-008,1.2245
7.23319e-008,1.2278
7.23778e-008,1.2293
7.24237e-008,1.2286
7.24697e-008,1.2262
7.25156e-008,1.2230
7.25615e-008,1.2202
7.26074e-008,1.2187
7.26534e-008,1.2188
7.26993e-008,1.2202
7.27452e-008,1.2220
7.27911e-008,1.2236
7.28370e-008,1.2243
7.28830e-008,1.2240
7.29289e-008,1.2230
7.29748e-008,1.2218
7.30208e-008,1.2210
7.30667e-008,1.2209
7.31126e-008,1.2216
7.31585e-008,1.2229
7.32044e-008,1.2241
7.32504e-008,1.2248
7.32963e-008,1.2248
7.33422e-008,1.2242
7.33882e-008,1.2233
7.34341e-008,1.2226
7.34800e-008,1.2224
7.35259e-008,1.2226
7.35718e-008,1.2231
7.36178e-008,1.2237
7.36637e-008,1.2241
7.37096e-008,1.2241
7.37556e-008,1.2239
7.38015e-008,1.2234
7.38474e-008,1.2230
7.38933e-008,1.2228
7.39392e-008,1.2230
7.39852e-008,1.2234
7.40311e-008,1.2239
7.40770e-008,1.2243
7.41230e-008,1.2244
7.41689e-008,1.2243
7.42148e-008,1.2240
7.42607e-008,1.2236
7.43066e-008,1.2233
7.43526e-008,1.2233
7.43985e-008,1.2234
7.44444e-008,1.2238
7.44904e-008,1.2241
7.45363e-008,1.2243
7.45822e-008,1.2243
7.46281e-008,1.2242
7.46740e-008,1.2239
7.47200e-008,1.2237
7.47659e-008,1.2236
7.48118e-008,1.2237
7.48578e-008,1.2239
7.49037e-008,1.2241
7.49496e-008,1.2243
7.49955e-008,1.2243
7.50414e-008,1.2243
7.50874e-008,1.2242
7.51333e-008,1.2240
7.51792e-008,1.2239
7.52252e-008,1.2239
7.52711e-008,1.2240
7.53170e-008,1.2241
7.53629e-008,1.2243
7.54088e-008,1.2243
7.54548e-008,1.2243
7.55007e-008,1.2243
7.55466e-008,1.2242
7.55926e-008,1.2241
7.56385e-008,1.2241
7.56844e-008,1.2241
7.57303e-008,1.2242
7.57762e-008,1.2243
7.58222e-008,1.2244
7.58681e-008,1.2244
7.59140e-008,1.2244
7.59600e-008,1.2243
7.60059e-008,1.2243
7.60518e-008,1.2242
7.60977e-008,1.2242
7.61436e-008,1.2243
7.61896e-008,1.2244
7.62355e-008,1.2244
7.62814e-008,1.2244
7.63274e-008,1.2244
7.63733e-008,1.2244
7.64192e-008,1.2244
7.64651e-008,1.2244
7.65110e-008,1.2244
7.65570e-008,1.2244
7.66029e-008,1.2244
7.66488e-008,1.2245
7.66947e-008,1.2245
7.67407e-008,1.2245
7.67866e-008,1.2245
7.68325e-008,1.2245
7.68785e-008,1.2244
7.69244e-008,1.2244
7.69703e-008,1.2245
7.70162e-008,1.2245
7.70621e-008,1.2245
7.71081e-008,1.2245
7.71540e-008,1.2245
7.71999e-008,1.2245
7.72459e-008,1.2245
7.72918e-008,1.2245
7.73377e-008,1.2245
7.73836e-008,1.2245
7.74295e-008,1.2245
7.74755e-008,1.2246
7.75214e-008,1.2246
7.75673e-008,1.2246
7.76133e-008,1.2246
7.76592e-008,1.2246
7.77051e-008,1.2246
7.77510e-008,1.2246
7.77969e-008,1.2246
7.78429e-008,1.2246
7.78888e-008,1.2246
7.79347e-008,1.2246
7.79807e-008,1.2246
7.80266e-008,1.2246
7.80725e-008,1.2246
7.81184e-008,1.2246
7.81643e-008,1.2246
7.82103e-008,1.2246
7.82562e-008,1.2246
7.83021e-008,1.2247
7.83481e-008,1.2247
7.83940e-008,1.2247
7.84399e-008,1.2247
7.84858e-008,1.2247
7.85317e-008,1.2247
7.85777e-008,1.2247
7.86236e-008,1.2247
7.86695e-008,1.2247
7.87155e-008,1.2247
7.87614e-008,1.2247
7.88073e-008,1.2247
7.88532e-008,1.2247
7.88991e-008,1.2247
7.89451e-008,1.2247
7.89910e-008,1.2247
7.90369e-008,1.2247
7.90829e-008,1.2247
7.91288e-008,1.2247
7.91747e-008,1.2247
7.92206e-008,1.2247
7.92665e-008,1.2248
7.93125e-008,1.2248
7.93584e-008,1.2248
7.94043e-008,1.2248
7.94503e-008,1.2248
7.94962e-008,1.2248
7.95421e-008,1.2247
7.95880e-008,1.2235
7.96339e-008,1.2129
7.96799e-008,1.1774
7.97258e-008,1.1162
7.97717e-008,1.0376
7.98177e-008,0.9314
7.98636e-008,0.7936
7.99095e-008,0.6506
7.99554e-008,0.5246
8.00013e-008,0.4178
8.00473e-008,0.3380
8.00932e-008,0.2928
8.01391e-008,0.2762
8.01851e-008,0.2787
8.02310e-008,0.2916
8.02769e-008,0.3037
8.03228e-008,0.3077
8.03687e-008,0.3038
8.04147e-008,0.2940
8.04606e-008,0.2818
8.05065e-008,0.2711
8.05524e-008,0.2633
8.05984e-008,0.2581
8.06443e-008,0.2547
8.06902e-008,0.2519
8.07362e-008,0.2482
8.07821e-008,0.2431
8.08280e-008,0.2366
8.08739e-008,0.2302
8.09198e-008,0.2260
8.09658e-008,0.2252
8.10117e-008,0.2274
8.10576e-008,0.2315
8.11036e-008,0.2358
8.11495e-008,0.2395
8.11954e-008,0.2423
8.12413e-008,0.2444
8.12872e-008,0.2461
8.13332e-008,0.2479
8.13791e-008,0.2503
8.14250e-008,0.2531
8.14710e-008,0.2555
8.15169e-008,0.2569
8.15628e-008,0.2565
8.16087e-008,0.2544
8.16546e-008,0.2512
8.17006e-008,0.2480
8.17465e-008,0.2457
8.17924e-008,0.2450
8.18384e-008,0.2459
8.18843e-008,0.2479
8.19302e-008,0.2503
8.19761e-008,0.2522
8.20220e-008,0.2532
8.20680e-008,0.2531
8.21139e-008,0.2522
8.21598e-008,0.2510
8.22058e-008,0.2501
8.22517e-008,0.2497
8.22976e-008,0.2500
8.23435e-008,0.2508
8.23894e-008,0.2517
8.24354e-008,0.2522
8.24813e-008,0.2520
8.25272e-008,0.2513
8.25732e-008,0.2504
8.26191e-008,0.2495
8.26650e-008,0.2491
8.27109e-008,0.2491
8.27568e-008,0.2495
8.28028e-008,0.2500
8.28487e-008,0.2504
8.28946e-008,0.2506
8.29406e-008,0.2504
8.29865e-008,0.2501
8.30324e-008,0.2497
8.30783e-008,0.2494
8.31242e-008,0.2494
8.31702e-008,0.2496
8.32161e-008,0.2499
8.32620e-008,0.2502
8.33080e-008,0.2502
8.33539e-008,0.2501
8.33998e-008,0.2498
8.34457e-008,0.2494
8.34916e-008,0.2491
8.35376e-008,0.2490
8.35835e-008,0.2491
8.36294e-008,0.2493
8.36754e-008,0.2495
8.37213e-008,0.2497
8.37672e-008,0.2498
8.38131e-008,0.2496
8.38590e-008,0.2494
8.39050e-008,0.2492
8.39509e-008,0.2490
8.39968e-008,0.2490
8.40428e-008,0.2491
8.40887e-008,0.2493
8.41346e-008,0.2494
8.41805e-008,0.2494
8.42264e-008,0.2494
8.42724e-008,0.2493
8.43183e-008,0.2491
8.43642e-008,0.2490
8.44101e-008,0.2489
8.44561e-008,0.2489
8.45020e-008,0.2490
8.45479e-008,0.2491
8.45939e-008,0.2492
8.46398e-008,0.2492
8.46857e-008,0.2491
8.47316e-008,0.2490
8.47775e-008,0.2489
8.48235e-008,0.2489
8.48694e-008,0.2488
8.49153e-008,0.2489
8.49613e-008,0.2489
8.50072e-008,0.2490
8.50531e-008,0.2490
8.50990e-008,0.2490
8.51449e-008,0.2489
8.51909e-008,0.2490
8.52368e-008,0.2526
8.52827e-008,0.2739
8.53287e-008,0.3275
8.53746e-008,0.4061
8.54205e-008,0.5077
8.54664e-008,0.6434
8.55123e-008,0.7962
8.55583e-008,0.9347
8.56042e-008,1.0511
8.56501e-008,1.1395
8.56961e-008,1.1869
8.57420e-008,1.1998
8.57879e-008,1.1946
8.58338e-008,1.1795
8.58797e-008,1.1648
8.59257e-008,1.1600
8.59716e-008,1.1653
8.60175e-008,1.1774
8.60635e-008,1.1933
8.61094e-008,1.2071
8.61553e-008,1.2155
8.62012e-008,1.2193
8.62471e-008,1.2207
8.62931e-008,1.2220
8.63390e-008,1.2253
8.63849e-008,1.2308
8.64309e-008,1.2371
8.64768e-008,1.2432
8.65227e-008,1.2473
8.65686e-008,1.2479
8.66145e-008,1.2452
8.66605e-008,1.2402
8.67064e-008,1.2345
8.67523e-008,1.2301
8.67983e-008,1.2276
8.68442e-008,1.2266
8.68901e-008,1.2260
8.69360e-008,1.2247
8.69819e-008,1.2222
8.70279e-008,1.2188
8.70738e-008,1.2158
8.71197e-008,1.2145
8.71657e-008,1.2151
8.72116e-008,1.2179
8.72575e-008,1.2219
8.73034e-008,1.2259
8.73493e-008,1.2286
8.73953e-008,1.2292
8.74412e-008,1.2278
8.74871e-008,1.2250
8.75331e-008,1.2219
8.75790e-008,1.2195
8.76249e-008,1.2186
8.76708e-008,1.2193
8.77167e-008,1.2208
8.77627e-008,1.2226
8.78086e-008,1.2239
8.78545e-008,1.2243
8.79005e-008,1.2237
8.79464e-008,1.2226
8.79923e-008,1.2215
8.80382e-008,1.2209
8.80841e-008,1.2211
8.81301e-008,1.2221
8.81760e-008,1.2234
8.82219e-008,1.2244
8.82678e-008,1.2249
8.83138e-008,1.2246
8.83597e-008,1.2239
8.84056e-008,1.2231
8.84516e-008,1.2225
8.84975e-008,1.2225
8.85434e-008,1.2228
8.85893e-008,1.2234
8.86352e-008,1.2239
8.86812e-008,1.2242
8.87271e-008,1.2241
8.87730e-008,1.2237
8.88190e-008,1.2233
8.88649e-008,1.2229
8.89108e-008,1.2229
8.89567e-008,1.2223
8.90026e-008,1.2143
8.90486e-008,1.1832
8.90945e-008,1.1250
8.91404e-008,1.0488
8.91864e-008,0.9471
8.92323e-008,0.8122
8.92782e-008,0.6679
8.93241e-008,0.5391
8.93700e-008,0.4297
8.94160e-008,0.3460
8.94619e-008,0.2965
8.95078e-008,0.2769
8.95538e-008,0.2773
8.95997e-008,0.2892
8.96456e-008,0.3017
8.96915e-008,0.3066
8.97374e-008,0.3034
8.97834e-008,0.2942
8.98293e-008,0.2822
8.98752e-008,0.2714
8.99212e-008,0.2635
8.99671e-008,0.2581
9.00130e-008,0.2546
9.00589e-008,0.2517
9.01048e-008,0.2481
9.01508e-008,0.2430
9.01967e-008,0.2366
9.02426e-008,0.2301
9.02886e-008,0.2256
9.03345e-008,0.2245
9.03804e-008,0.2264
9.04263e-008,0.2304
9.04722e-008,0.2348
9.05182e-008,0.2384
9.05641e-008,0.2412
9.06100e-008,0.2434
9.06560e-008,0.2451
9.07019e-008,0.2469
9.07478e-008,0.2493
9.07937e-008,0.2522
9.08396e-008,0.2548
9.08856e-008,0.2563
9.09315e-008,0.2561
9.09774e-008,0.2541
9.10234e-008,0.2510
9.10693e-008,0.2478
9.11152e-008,0.2453
9.11611e-008,0.2444
9.12070e-008,0.2451
9.12530e-008,0.2471
9.12989e-008,0.2495
9.13448e-008,0.2515
9.13908e-008,0.2526
9.14367e-008,0.2526
9.14826e-008,0.2518
9.15285e-008,0.2506
9.15744e-008,0.2496
9.16204e-008,0.2492
9.16663e-008,0.2495
9.17122e-008,0.2503
9.17582e-008,0.2512
9.18041e-008,0.2517
9.18500e-008,0.2516
9.18959e-008,0.2510
9.19418e-008,0.2500
9.19878e-008,0.2491
9.20337e-008,0.2486
9.20796e-008,0.2486
9.21255e-008,0.2490
9.21715e-008,0.2495
9.22174e-008,0.2499
9.22633e-008,0.2501
9.23093e-008,0.2500
9.23552e-008,0.2497
9.24011e-008,0.2493
9.24470e-008,0.2490
9.24929e-008,0.2490
9.25389e-008,0.2492
9.25848e-008,0.2495
9.26307e-008,0.2498
9.26767e-008,0.2499
9.27226e-008,0.2515
9.27685e-008,0.2649
9.28144e-008,0.3079
9.28603e-008,0.3799
9.29063e-008,0.4731
9.29522e-008,0.5982
9.29981e-008,0.7497
9.30441e-008,0.8949
9.30900e-008,1.0183
9.31359e-008,1.1169
9.31818e-008,1.1773
9.32277e-008,1.1987
9.32737e-008,1.1975
9.33196e-008,1.1846
9.33655e-008,1.1684
9.34115e-008,1.1603
9.34574e-008,1.1630
9.35033e-008,1.1735
9.35492e-008,1.1888
9.35951e-008,1.2039
9.36411e-008,1.2138
9.36870e-008,1.2186
9.37329e-008,1.2204
9.37789e-008,1.2214
9.38248e-008,1.2240
9.38707e-008,1.2290
9.39166e-008,1.2353
9.39625e-008,1.2418
9.40085e-008,1.2467
9.40544e-008,1.2484
9.41003e-008,1.2465
9.41463e-008,1.2420
9.41922e-008,1.2362
9.42381e-008,1.2312
9.42840e-008,1.2282
9.43299e-008,1.2270
9.43759e-008,1.2264
9.44218e-008,1.2254
9.44677e-008,1.2233
9.45137e-008,1.2200
9.45596e-008,1.2167
9.46055e-008,1.2147
9.46514e-008,1.2147
9.46973e-008,1.2169
9.47433e-008,1.2207
9.47892e-008,1.2248
9.48351e-008,1.2281
9.48811e-008,1.2294
9.49270e-008,1.2286
9.49729e-008,1.2260
9.50188e-008,1.2228
9.50647e-008,1.2201
9.51107e-008,1.2188
9.51566e-008,1.2190
9.52025e-008,1.2204
9.52485e-008,1.2222
9.52944e-008,1.2237
9.53403e-008,1.2244
9.53862e-008,1.2240
9.54321e-008,1.2230
9.54781e-008,1.2218
9.55240e-008,1.2210
9.55699e-008,1.2210
9.56159e-008,1.2218
9.56618e-008,1.2230
9.57077e-008,1.2242
9.57536e-008,1.2249
9.57995e-008,1.2248
9.58455e-008,1.2242
9.58914e-008,1.2233
9.59373e-008,1.2227
9.59833e-008,1.2225
9.60292e-008,1.2227
9.60751e-008,1.2233
9.61210e-008,1.2238
9.61669e-008,1.2242
9.62129e-008,1.2242
9.62588e-008,1.2239
9.63047e-008,1.2234
9.63506e-008,1.2230
9.63966e-008,1.2229
9.64425e-008,1.2227
9.64884e-008,1.2185
9.65344e-008,1.1960
9.65803e-008,1.1452
9.66262e-008,1.0743
9.66721e-008,0.9823
9.67180e-008,0.8565
9.67640e-008,0.7115
9.68099e-008,0.5768
9.68558e-008,0.4614
9.69018e-008,0.3684
9.69477e-008,0.3082
9.69936e-008,0.2805
9.70395e-008,0.2755
9.70854e-008,0.2849
9.71314e-008,0.2984
9.71773e-008,0.3060
9.72232e-008,0.3051
9.72692e-008,0.2975
9.73151e-008,0.2860
9.73610e-008,0.2745
9.74069e-008,0.2657
9.74528e-008,0.2596
9.74988e-008,0.2556
9.75447e-008,0.2527
9.75906e-008,0.2493
9.76366e-008,0.2447
9.76825e-008,0.2387
9.77284e-008,0.2320
9.77743e-008,0.2267
9.78202e-008,0.2245
9.78662e-008,0.2256
9.79121e-008,0.2291
9.79580e-008,0.2335
9.80040e-008,0.2374
9.80499e-008,0.2405
9.80958e-008,0.2428
9.81417e-008,0.2446
9.81876e-008,0.2463
9.82336e-008,0.2485
9.82795e-008,0.2513
9.83254e-008,0.2541
9.83714e-008,0.2560
9.84173e-008,0.2563
9.84632e-008,0.2549
9.85091e-008,0.2521
9.85550e-008,0.2487
9.86010e-008,0.2460
9.86469e-008,0.2445
