.HEADER
..NAMES
Time,V U2.H7
4.56069e-008,1.2602
4.56493e-008,1.2602
4.56917e-008,1.2602
4.57342e-008,1.2602
4.57766e-008,1.2602
4.58190e-008,1.2602
4.58614e-008,1.2602
4.59038e-008,1.2602
4.59463e-008,1.2602
4.59887e-008,1.2602
4.60311e-008,1.2602
4.60735e-008,1.2586
4.61160e-008,1.2173
4.61584e-008,1.0554
4.62008e-008,0.8880
4.62433e-008,0.7274
4.62857e-008,0.5623
4.63281e-008,0.4329
4.63705e-008,0.3444
4.64129e-008,0.2887
4.64554e-008,0.2510
4.64978e-008,0.2274
4.65402e-008,0.2172
4.65826e-008,0.2112
4.66251e-008,0.2032
4.66675e-008,0.1967
4.67099e-008,0.1988
4.67524e-008,0.1994
4.67948e-008,0.2057
4.68372e-008,0.2134
4.68796e-008,0.2008
4.69221e-008,0.1924
4.69645e-008,0.1987
4.70069e-008,0.2023
4.70493e-008,0.2288
4.70917e-008,0.3608
4.71342e-008,0.5227
4.71766e-008,0.6956
4.72190e-008,0.8622
4.72615e-008,0.9898
4.73039e-008,1.0917
4.73463e-008,1.1569
4.73887e-008,1.2012
4.74312e-008,1.2330
4.74736e-008,1.2493
4.75160e-008,1.2598
4.75584e-008,1.2707
4.76008e-008,1.2759
4.76433e-008,1.2740
4.76857e-008,1.2768
4.77281e-008,1.2730
4.77705e-008,1.2648
4.78130e-008,1.2726
4.78554e-008,1.2808
4.78978e-008,1.2803
4.79403e-008,1.2771
4.79827e-008,1.2689
4.80251e-008,1.2640
4.80675e-008,1.2580
4.81099e-008,1.2537
4.81524e-008,1.2537
4.81948e-008,1.2539
4.82372e-008,1.2538
4.82796e-008,1.2560
4.83221e-008,1.2581
4.83645e-008,1.2569
4.84069e-008,1.2575
4.84494e-008,1.2576
4.84918e-008,1.2559
4.85342e-008,1.2579
4.85766e-008,1.2603
4.86191e-008,1.2600
4.86615e-008,1.2589
4.87039e-008,1.2575
4.87463e-008,1.2582
4.87887e-008,1.2589
4.88312e-008,1.2588
4.88736e-008,1.2591
4.89160e-008,1.2400
4.89585e-008,1.1112
4.90009e-008,0.9308
4.90433e-008,0.7783
4.90857e-008,0.6060
4.91282e-008,0.4659
4.91706e-008,0.3652
4.92130e-008,0.3014
4.92554e-008,0.2601
4.92978e-008,0.2323
4.93403e-008,0.2191
4.93827e-008,0.2122
4.94251e-008,0.2048
4.94676e-008,0.1969
4.95100e-008,0.1975
4.95524e-008,0.1989
4.95948e-008,0.2021
4.96373e-008,0.2125
4.96797e-008,0.2054
4.97221e-008,0.1919
4.97645e-008,0.1965
4.98069e-008,0.2007
4.98494e-008,0.2049
4.98918e-008,0.2110
4.99342e-008,0.2186
4.99766e-008,0.2244
5.00191e-008,0.2254
5.00615e-008,0.2251
5.01039e-008,0.2257
5.01464e-008,0.2244
5.01888e-008,0.2213
5.02312e-008,0.2218
5.02736e-008,0.2231
5.03160e-008,0.2225
5.03585e-008,0.2244
5.04009e-008,0.2229
5.04433e-008,0.2191
5.04857e-008,0.2201
5.05282e-008,0.2220
5.05706e-008,0.2221
5.06130e-008,0.2215
5.06555e-008,0.2213
5.06979e-008,0.2216
5.07403e-008,0.2209
5.07827e-008,0.2237
5.08252e-008,0.2926
5.08676e-008,0.4361
5.09100e-008,0.5878
5.09524e-008,0.7716
5.09948e-008,0.9167
5.10373e-008,1.0351
5.10797e-008,1.1192
5.11221e-008,1.1770
5.11646e-008,1.2163
5.12070e-008,1.2382
5.12494e-008,1.2522
5.12918e-008,1.2614
5.13343e-008,1.2706
5.13767e-008,1.2746
5.14191e-008,1.2756
5.14615e-008,1.2749
5.15039e-008,1.2655
5.15464e-008,1.2659
5.15888e-008,1.2755
5.16312e-008,1.2775
5.16736e-008,1.2784
5.17161e-008,1.2608
5.17585e-008,1.1466
5.18009e-008,0.9429
5.18434e-008,0.7838
5.18858e-008,0.6153
5.19282e-008,0.4730
5.19706e-008,0.3661
5.20130e-008,0.2999
5.20555e-008,0.2605
5.20979e-008,0.2321
5.21403e-008,0.2168
5.21827e-008,0.2105
5.22252e-008,0.2022
5.22676e-008,0.1937
5.23100e-008,0.1950
5.23525e-008,0.1990
5.23949e-008,0.2003
5.24373e-008,0.2097
5.24797e-008,0.2064
5.25222e-008,0.1897
5.25646e-008,0.1916
5.26070e-008,0.1995
5.26494e-008,0.2048
5.26918e-008,0.2100
5.27343e-008,0.2164
5.27767e-008,0.2236
5.28191e-008,0.2253
5.28616e-008,0.2240
5.29040e-008,0.2245
5.29464e-008,0.2236
5.29888e-008,0.2204
5.30313e-008,0.2206
5.30737e-008,0.2228
5.31161e-008,0.2220
5.31585e-008,0.2230
5.32009e-008,0.2226
5.32434e-008,0.2184
5.32858e-008,0.2186
5.33282e-008,0.2213
5.33707e-008,0.2220
5.34131e-008,0.2211
5.34555e-008,0.2202
5.34979e-008,0.2208
5.35404e-008,0.2205
5.35828e-008,0.2192
5.36252e-008,0.2192
5.36676e-008,0.2197
5.37100e-008,0.2190
5.37525e-008,0.2191
5.37949e-008,0.2202
5.38373e-008,0.2200
5.38797e-008,0.2198
5.39222e-008,0.2198
5.39646e-008,0.2189
5.40070e-008,0.2190
5.40495e-008,0.2198
5.40919e-008,0.2200
5.41343e-008,0.2196
5.41767e-008,0.2191
5.42192e-008,0.2193
5.42616e-008,0.2196
5.43040e-008,0.2193
5.43464e-008,0.2191
5.43888e-008,0.2195
5.44313e-008,0.2193
5.44737e-008,0.2191
5.45161e-008,0.2194
5.45586e-008,0.2194
5.46010e-008,0.2192
5.46434e-008,0.2191
5.46858e-008,0.2190
5.47283e-008,0.2191
5.47707e-008,0.2192
5.48131e-008,0.2193
5.48555e-008,0.2191
5.48979e-008,0.2189
5.49404e-008,0.2190
5.49828e-008,0.2192
5.50252e-008,0.2191
5.50677e-008,0.2189
5.51101e-008,0.2190
5.51525e-008,0.2190
5.51949e-008,0.2189
5.52374e-008,0.2190
5.52798e-008,0.2190
5.53222e-008,0.2189
5.53646e-008,0.2189
5.54070e-008,0.2189
5.54495e-008,0.2190
5.54919e-008,0.2437
5.55343e-008,0.3627
5.55767e-008,0.5079
5.56192e-008,0.6824
5.56616e-008,0.8485
5.57040e-008,0.9789
5.57465e-008,1.0806
5.57889e-008,1.1497
5.58313e-008,1.1984
5.58737e-008,1.2285
5.59161e-008,1.2448
5.59586e-008,1.2555
5.60010e-008,1.2649
5.60434e-008,1.2725
5.60858e-008,1.2739
5.61283e-008,1.2751
5.61707e-008,1.2693
5.62131e-008,1.2626
5.62556e-008,1.2700
5.62980e-008,1.2762
5.63404e-008,1.2772
5.63828e-008,1.2758
5.64253e-008,1.2683
5.64677e-008,1.2624
5.65101e-008,1.2563
5.65525e-008,1.2531
5.65949e-008,1.2521
5.66374e-008,1.2515
5.66798e-008,1.2518
5.67222e-008,1.2539
5.67647e-008,1.2562
5.68071e-008,1.2559
5.68495e-008,1.2562
5.68919e-008,1.2555
5.69344e-008,1.2541
5.69768e-008,1.2565
5.70192e-008,1.2585
5.70616e-008,1.2583
5.71040e-008,1.2576
5.71465e-008,1.2565
5.71889e-008,1.2567
5.72313e-008,1.2571
5.72738e-008,1.2576
5.73162e-008,1.2575
5.73586e-008,1.2307
5.74010e-008,1.0874
5.74435e-008,0.9120
5.74859e-008,0.7569
5.75283e-008,0.5867
5.75707e-008,0.4507
5.76131e-008,0.3548
5.76556e-008,0.2945
5.76980e-008,0.2550
5.77404e-008,0.2291
5.77828e-008,0.2171
5.78253e-008,0.2105
5.78677e-008,0.2028
5.79101e-008,0.1954
5.79526e-008,0.1968
5.79950e-008,0.1979
5.80374e-008,0.2023
5.80798e-008,0.2119
5.81223e-008,0.2023
5.81647e-008,0.1908
5.82071e-008,0.1964
5.82495e-008,0.2002
5.82919e-008,0.2164
5.83344e-008,0.3297
5.83768e-008,0.4947
5.84192e-008,0.6616
5.84617e-008,0.8363
5.85041e-008,0.9677
5.85465e-008,1.0757
5.85889e-008,1.1464
5.86314e-008,1.1932
5.86738e-008,1.2278
5.87162e-008,1.2461
5.87586e-008,1.2569
5.88010e-008,1.2678
5.88435e-008,1.2748
5.88859e-008,1.2732
5.89283e-008,1.2752
5.89708e-008,1.2737
5.90132e-008,1.2643
5.90556e-008,1.2694
5.90980e-008,1.2794
5.91405e-008,1.2795
5.91829e-008,1.2774
5.92253e-008,1.2692
5.92677e-008,1.2639
5.93101e-008,1.2583
5.93526e-008,1.2532
5.93950e-008,1.2527
5.94374e-008,1.2532
5.94798e-008,1.2528
5.95223e-008,1.2546
5.95647e-008,1.2572
5.96071e-008,1.2564
5.96496e-008,1.2564
5.96920e-008,1.2571
5.97344e-008,1.2552
5.97768e-008,1.2566
5.98192e-008,1.2594
5.98617e-008,1.2594
5.99041e-008,1.2584
5.99465e-008,1.2569
5.99889e-008,1.2573
6.00314e-008,1.2582
6.00738e-008,1.2581
6.01162e-008,1.2587
6.01586e-008,1.2594
6.02011e-008,1.2591
6.02435e-008,1.2590
6.02859e-008,1.2596
6.03283e-008,1.2591
6.03708e-008,1.2586
6.04132e-008,1.2589
6.04556e-008,1.2585
6.04981e-008,1.2588
6.05405e-008,1.2595
6.05829e-008,1.2594
6.06253e-008,1.2590
6.06678e-008,1.2586
6.07102e-008,1.2588
6.07526e-008,1.2593
6.07950e-008,1.2592
6.08375e-008,1.2591
6.08799e-008,1.2593
6.09223e-008,1.2592
6.09647e-008,1.2591
6.10071e-008,1.2593
6.10496e-008,1.2593
6.10920e-008,1.2592
6.11344e-008,1.2593
6.11768e-008,1.2593
6.12193e-008,1.2594
6.12617e-008,1.2595
6.13041e-008,1.2594
6.13465e-008,1.2594
6.13890e-008,1.2593
6.14314e-008,1.2594
6.14738e-008,1.2596
6.15163e-008,1.2595
6.15587e-008,1.2594
6.16011e-008,1.2595
6.16435e-008,1.2595
6.16860e-008,1.2595
6.17284e-008,1.2596
6.17708e-008,1.2596
6.18132e-008,1.2595
6.18557e-008,1.2596
6.18981e-008,1.2596
6.19405e-008,1.2596
6.19829e-008,1.2597
6.20254e-008,1.2596
6.20678e-008,1.2596
6.21102e-008,1.2596
6.21526e-008,1.2597
6.21950e-008,1.2597
6.22375e-008,1.2597
6.22799e-008,1.2597
6.23223e-008,1.2597
6.23647e-008,1.2597
6.24072e-008,1.2597
6.24496e-008,1.2598
6.24920e-008,1.2598
6.25344e-008,1.2598
6.25769e-008,1.2598
6.26193e-008,1.2598
6.26617e-008,1.2598
6.27042e-008,1.2598
6.27466e-008,1.2598
6.27890e-008,1.2598
6.28314e-008,1.2598
6.28739e-008,1.2598
6.29163e-008,1.2599
6.29587e-008,1.2599
6.30011e-008,1.2599
6.30436e-008,1.2599
6.30860e-008,1.2599
6.31284e-008,1.2599
6.31708e-008,1.2599
6.32132e-008,1.2599
6.32557e-008,1.2599
6.32981e-008,1.2599
6.33405e-008,1.2599
6.33829e-008,1.2599
6.34254e-008,1.2599
6.34678e-008,1.2599
6.35102e-008,1.2599
6.35526e-008,1.2600
6.35951e-008,1.2600
6.36375e-008,1.2600
6.36799e-008,1.2600
6.37224e-008,1.2600
6.37648e-008,1.2600
6.38072e-008,1.2600
6.38496e-008,1.2600
6.38921e-008,1.2600
6.39345e-008,1.2600
6.39769e-008,1.2600
6.40193e-008,1.2600
6.40618e-008,1.2600
6.41042e-008,1.2600
6.41466e-008,1.2600
6.41890e-008,1.2600
6.42315e-008,1.2600
6.42739e-008,1.2601
6.43163e-008,1.2601
6.43587e-008,1.2601
6.44011e-008,1.2601
6.44436e-008,1.2601
6.44860e-008,1.2601
6.45284e-008,1.2601
6.45708e-008,1.2601
6.46133e-008,1.2601
6.46557e-008,1.2601
6.46981e-008,1.2601
6.47405e-008,1.2601
6.47830e-008,1.2601
6.48254e-008,1.2601
6.48678e-008,1.2601
6.49103e-008,1.2601
6.49527e-008,1.2601
6.49951e-008,1.2601
6.50375e-008,1.2601
6.50800e-008,1.2601
6.51224e-008,1.2601
6.51648e-008,1.2601
6.52072e-008,1.2602
6.52497e-008,1.2602
6.52921e-008,1.2602
6.53345e-008,1.2602
6.53769e-008,1.2602
6.54193e-008,1.2602
6.54618e-008,1.2602
6.55042e-008,1.2602
6.55466e-008,1.2602
6.55890e-008,1.2602
6.56315e-008,1.2602
6.56739e-008,1.2602
6.57163e-008,1.2602
6.57587e-008,1.2602
6.58012e-008,1.2602
6.58436e-008,1.2602
6.58860e-008,1.2602
6.59284e-008,1.2602
6.59709e-008,1.2602
6.60133e-008,1.2602
6.60557e-008,1.2602
6.60982e-008,1.2602
6.61406e-008,1.2602
6.61830e-008,1.2602
6.62254e-008,1.2602
6.62679e-008,1.2602
6.63103e-008,1.2602
6.63527e-008,1.2602
6.63951e-008,1.2602
6.64376e-008,1.2603
6.64800e-008,1.2603
6.65224e-008,1.2603
6.65648e-008,1.2603
6.66072e-008,1.2603
6.66497e-008,1.2603
6.66921e-008,1.2603
6.67345e-008,1.2603
6.67769e-008,1.2603
6.68194e-008,1.2603
6.68618e-008,1.2603
6.69042e-008,1.2603
6.69466e-008,1.2603
6.69891e-008,1.2603
6.70315e-008,1.2603
6.70739e-008,1.2603
6.71164e-008,1.2603
6.71588e-008,1.2603
6.72012e-008,1.2603
6.72436e-008,1.2603
6.72861e-008,1.2603
6.73285e-008,1.2603
6.73709e-008,1.2603
6.74133e-008,1.2603
6.74558e-008,1.2603
6.74982e-008,1.2603
6.75406e-008,1.2603
6.75830e-008,1.2603
6.76255e-008,1.2603
6.76679e-008,1.2603
6.77103e-008,1.2603
6.77527e-008,1.2603
6.77951e-008,1.2603
6.78376e-008,1.2603
6.78800e-008,1.2603
6.79224e-008,1.2603
6.79648e-008,1.2603
6.80073e-008,1.2604
6.80497e-008,1.2604
6.80921e-008,1.2604
6.81345e-008,1.2604
6.81770e-008,1.2604
6.82194e-008,1.2604
6.82618e-008,1.2604
6.83043e-008,1.2604
6.83467e-008,1.2604
6.83891e-008,1.2604
6.84315e-008,1.2604
6.84740e-008,1.2604
6.85164e-008,1.2604
6.85588e-008,1.2601
6.86012e-008,1.2432
6.86437e-008,1.1221
6.86861e-008,0.9401
6.87285e-008,0.7878
6.87709e-008,0.6158
6.88133e-008,0.4739
6.88558e-008,0.3706
6.88982e-008,0.3056
6.89406e-008,0.2629
6.89830e-008,0.2338
6.90255e-008,0.2201
6.90679e-008,0.2134
6.91103e-008,0.2065
6.91527e-008,0.1981
6.91952e-008,0.1978
6.92376e-008,0.1997
6.92800e-008,0.2023
6.93225e-008,0.2127
6.93649e-008,0.2070
6.94073e-008,0.1930
6.94497e-008,0.1966
6.94922e-008,0.2012
6.95346e-008,0.2118
6.95770e-008,0.3049
6.96194e-008,0.4697
6.96619e-008,0.6312
6.97043e-008,0.8113
6.97467e-008,0.9477
6.97891e-008,1.0610
6.98316e-008,1.1377
6.98740e-008,1.1873
6.99164e-008,1.2241
6.99588e-008,1.2449
7.00012e-008,1.2564
7.00437e-008,1.2671
7.00861e-008,1.2756
7.01285e-008,1.2747
7.01709e-008,1.2756
7.02134e-008,1.2761
7.02558e-008,1.2666
7.02982e-008,1.2687
7.03406e-008,1.2795
7.03831e-008,1.2807
7.04255e-008,1.2791
7.04679e-008,1.2573
7.05104e-008,1.1381
7.05528e-008,0.9365
7.05952e-008,0.7780
7.06376e-008,0.6100
7.06801e-008,0.4702
7.07225e-008,0.3644
7.07649e-008,0.2998
7.08073e-008,0.2610
7.08498e-008,0.2319
7.08922e-008,0.2170
7.09346e-008,0.2113
7.09770e-008,0.2030
7.10194e-008,0.1948
7.10619e-008,0.1965
7.11043e-008,0.2001
7.11467e-008,0.2013
7.11891e-008,0.2103
7.12316e-008,0.2064
7.12740e-008,0.1907
7.13164e-008,0.1930
7.13588e-008,0.2004
7.14013e-008,0.2085
7.14437e-008,0.2774
7.14861e-008,0.4371
7.15286e-008,0.5950
7.15710e-008,0.7769
7.16134e-008,0.9202
7.16558e-008,1.0391
7.16983e-008,1.1230
7.17407e-008,1.1767
7.17831e-008,1.2174
7.18255e-008,1.2416
7.18680e-008,1.2539
7.19104e-008,1.2640
7.19528e-008,1.2732
7.19952e-008,1.2740
7.20377e-008,1.2744
7.20801e-008,1.2768
7.21225e-008,1.2682
7.21649e-008,1.2663
7.22073e-008,1.2770
7.22498e-008,1.2801
7.22922e-008,1.2793
7.23346e-008,1.2729
7.23770e-008,1.2661
7.24195e-008,1.2612
7.24619e-008,1.2551
7.25043e-008,1.2533
7.25467e-008,1.2539
7.25892e-008,1.2534
7.26316e-008,1.2540
7.26740e-008,1.2568
7.27165e-008,1.2574
7.27589e-008,1.2567
7.28013e-008,1.2578
7.28437e-008,1.2565
7.28862e-008,1.2561
7.29286e-008,1.2590
7.29710e-008,1.2601
7.30134e-008,1.2594
7.30559e-008,1.2580
7.30983e-008,1.2574
7.31407e-008,1.2585
7.31831e-008,1.2586
7.32256e-008,1.2589
7.32680e-008,1.2598
7.33104e-008,1.2598
7.33528e-008,1.2594
7.33952e-008,1.2598
7.34377e-008,1.2599
7.34801e-008,1.2592
7.35225e-008,1.2593
7.35649e-008,1.2592
7.36074e-008,1.2591
7.36498e-008,1.2597
7.36922e-008,1.2599
7.37346e-008,1.2597
7.37771e-008,1.2592
7.38195e-008,1.2591
7.38619e-008,1.2597
7.39044e-008,1.2598
7.39468e-008,1.2596
7.39892e-008,1.2597
7.40316e-008,1.2597
7.40741e-008,1.2595
7.41165e-008,1.2597
7.41589e-008,1.2598
7.42013e-008,1.2574
7.42438e-008,1.2098
7.42862e-008,1.0425
7.43286e-008,0.8782
7.43710e-008,0.7156
7.44134e-008,0.5525
7.44559e-008,0.4255
7.44983e-008,0.3395
7.45407e-008,0.2854
7.45831e-008,0.2487
7.46256e-008,0.2262
7.46680e-008,0.2165
7.47104e-008,0.2105
7.47528e-008,0.2023
7.47953e-008,0.1963
7.48377e-008,0.1987
7.48801e-008,0.1992
7.49226e-008,0.2062
7.49650e-008,0.2129
7.50074e-008,0.1994
7.50498e-008,0.1924
7.50923e-008,0.1988
7.51347e-008,0.2024
7.51771e-008,0.2342
7.52195e-008,0.3722
7.52620e-008,0.5328
7.53044e-008,0.7081
7.53468e-008,0.8714
7.53892e-008,0.9975
7.54317e-008,1.0968
7.54741e-008,1.1601
7.55165e-008,1.2037
7.55589e-008,1.2343
7.56013e-008,1.2499
7.56438e-008,1.2604
7.56862e-008,1.2713
7.57286e-008,1.2757
7.57710e-008,1.2739
7.58135e-008,1.2769
7.58559e-008,1.2722
7.58983e-008,1.2648
7.59407e-008,1.2734
7.59832e-008,1.2807
7.60256e-008,1.2801
7.60680e-008,1.2766
7.61105e-008,1.2684
7.61529e-008,1.2636
7.61953e-008,1.2575
7.62377e-008,1.2535
7.62802e-008,1.2537
7.63226e-008,1.2538
7.63650e-008,1.2538
7.64074e-008,1.2561
7.64499e-008,1.2580
7.64923e-008,1.2568
7.65347e-008,1.2575
7.65771e-008,1.2575
7.66195e-008,1.2559
7.66620e-008,1.2581
7.67044e-008,1.2603
7.67468e-008,1.2599
7.67892e-008,1.2587
7.68317e-008,1.2575
7.68741e-008,1.2583
7.69165e-008,1.2588
7.69589e-008,1.2588
7.70014e-008,1.2590
7.70438e-008,1.2359
7.70862e-008,1.0988
7.71287e-008,0.9210
7.71711e-008,0.7671
7.72135e-008,0.5957
7.72559e-008,0.4580
7.72984e-008,0.3601
7.73408e-008,0.2982
7.73832e-008,0.2579
7.74256e-008,0.2311
7.74681e-008,0.2186
7.75105e-008,0.2118
7.75529e-008,0.2042
7.75953e-008,0.1967
7.76378e-008,0.1977
7.76802e-008,0.1989
7.77226e-008,0.2027
7.77650e-008,0.2128
7.78074e-008,0.2043
7.78499e-008,0.1918
7.78923e-008,0.1969
7.79347e-008,0.2009
7.79771e-008,0.2155
7.80196e-008,0.3228
7.80620e-008,0.4877
7.81044e-008,0.6526
7.81468e-008,0.8293
7.81893e-008,0.9620
7.82317e-008,1.0717
7.82741e-008,1.1441
7.83166e-008,1.1918
7.83590e-008,1.2272
7.84014e-008,1.2461
7.84438e-008,1.2571
7.84863e-008,1.2680
7.85287e-008,1.2755
7.85711e-008,1.2740
7.86135e-008,1.2757
7.86560e-008,1.2748
7.86984e-008,1.2653
7.87408e-008,1.2696
7.87832e-008,1.2798
7.88257e-008,1.2802
7.88681e-008,1.2783
7.89105e-008,1.2704
7.89529e-008,1.2648
7.89953e-008,1.2593
7.90378e-008,1.2540
7.90802e-008,1.2534
7.91226e-008,1.2539
7.91650e-008,1.2535
7.92075e-008,1.2551
7.92499e-008,1.2578
7.92923e-008,1.2571
7.93347e-008,1.2570
7.93772e-008,1.2578
7.94196e-008,1.2559
7.94620e-008,1.2571
7.95045e-008,1.2599
7.95469e-008,1.2600
7.95893e-008,1.2591
7.96317e-008,1.2576
7.96742e-008,1.2578
7.97166e-008,1.2587
7.97590e-008,1.2586
7.98014e-008,1.2591
7.98439e-008,1.2500
7.98863e-008,1.1520
7.99287e-008,0.9673
7.99711e-008,0.8159
8.00135e-008,0.6433
8.00560e-008,0.4947
8.00984e-008,0.3843
8.01408e-008,0.3135
8.01832e-008,0.2681
8.02257e-008,0.2372
8.02681e-008,0.2212
8.03105e-008,0.2136
8.03529e-008,0.2067
8.03954e-008,0.1981
8.04378e-008,0.1967
8.04802e-008,0.1990
8.05227e-008,0.2002
8.05651e-008,0.2107
8.06075e-008,0.2089
8.06499e-008,0.1934
8.06924e-008,0.1947
8.07348e-008,0.2001
8.07772e-008,0.2037
8.08196e-008,0.2094
8.08621e-008,0.2168
8.09045e-008,0.2235
8.09469e-008,0.2254
8.09893e-008,0.2250
8.10318e-008,0.2256
8.10742e-008,0.2250
8.11166e-008,0.2218
8.11590e-008,0.2214
8.12014e-008,0.2231
8.12439e-008,0.2224
8.12863e-008,0.2240
8.13287e-008,0.2238
8.13711e-008,0.2196
8.14136e-008,0.2196
8.14560e-008,0.2218
8.14984e-008,0.2222
8.15408e-008,0.2217
8.15833e-008,0.2213
8.16257e-008,0.2216
8.16681e-008,0.2212
8.17106e-008,0.2200
8.17530e-008,0.2200
8.17954e-008,0.2204
8.18378e-008,0.2197
8.18803e-008,0.2196
8.19227e-008,0.2206
8.19651e-008,0.2205
8.20075e-008,0.2204
8.20500e-008,0.2205
8.20924e-008,0.2196
8.21348e-008,0.2195
8.21772e-008,0.2203
8.22196e-008,0.2204
8.22621e-008,0.2201
8.23045e-008,0.2197
8.23469e-008,0.2199
8.23893e-008,0.2200
8.24318e-008,0.2197
8.24742e-008,0.2197
8.25166e-008,0.2200
8.25590e-008,0.2198
8.26015e-008,0.2196
8.26439e-008,0.2205
8.26863e-008,0.2581
8.27288e-008,0.3879
8.27712e-008,0.5336
8.28136e-008,0.7136
8.28560e-008,0.8718
8.28985e-008,0.9989
8.29409e-008,1.0945
8.29833e-008,1.1595
8.30257e-008,1.2053
8.30682e-008,1.2323
8.31106e-008,1.2476
8.31530e-008,1.2576
8.31954e-008,1.2671
8.32379e-008,1.2737
8.32803e-008,1.2747
8.33227e-008,1.2754
8.33651e-008,1.2683
8.34075e-008,1.2637
8.34500e-008,1.2723
8.34924e-008,1.2768
8.35348e-008,1.2780
8.35772e-008,1.2713
8.36197e-008,1.1997
8.36621e-008,1.0067
8.37045e-008,0.8336
8.37469e-008,0.6700
8.37894e-008,0.5152
8.38318e-008,0.3961
8.38742e-008,0.3173
8.39167e-008,0.2711
8.39591e-008,0.2402
8.40015e-008,0.2200
8.40439e-008,0.2120
8.40864e-008,0.2050
8.41288e-008,0.1956
8.41712e-008,0.1932
8.42136e-008,0.1980
8.42561e-008,0.1988
8.42985e-008,0.2063
8.43409e-008,0.2100
8.43833e-008,0.1940
8.44257e-008,0.1886
8.44682e-008,0.1973
8.45106e-008,0.2029
8.45530e-008,0.2362
8.45954e-008,0.3745
8.46379e-008,0.5340
8.46803e-008,0.7096
8.47227e-008,0.8711
8.47651e-008,0.9970
8.48076e-008,1.0956
8.48500e-008,1.1582
8.48924e-008,1.2028
8.49349e-008,1.2339
8.49773e-008,1.2492
8.50197e-008,1.2594
8.50621e-008,1.2698
8.51046e-008,1.2738
8.51470e-008,1.2725
8.51894e-008,1.2762
8.52318e-008,1.2715
8.52743e-008,1.2640
8.53167e-008,1.2723
8.53591e-008,1.2794
8.54015e-008,1.2791
8.54440e-008,1.2736
8.54864e-008,1.2223
8.55288e-008,1.0482
8.55712e-008,0.8637
8.56136e-008,0.7044
8.56561e-008,0.5442
8.56985e-008,0.4185
8.57409e-008,0.3308
8.57833e-008,0.2798
8.58258e-008,0.2463
8.58682e-008,0.2224
8.59106e-008,0.2135
8.59530e-008,0.2075
8.59955e-008,0.1978
8.60379e-008,0.1932
8.60803e-008,0.1979
8.61228e-008,0.1990
8.61652e-008,0.2040
8.62076e-008,0.2107
8.62500e-008,0.1980
8.62925e-008,0.1884
8.63349e-008,0.1960
8.63773e-008,0.2020
8.64197e-008,0.2076
8.64622e-008,0.2125
8.65046e-008,0.2201
8.65470e-008,0.2251
8.65894e-008,0.2244
8.66319e-008,0.2240
8.66743e-008,0.2246
8.67167e-008,0.2222
8.67591e-008,0.2198
8.68015e-008,0.2219
8.68440e-008,0.2225
8.68864e-008,0.2221
8.69288e-008,0.2233
8.69712e-008,0.2206
8.70137e-008,0.2179
8.70561e-008,0.2200
8.70985e-008,0.2218
8.71409e-008,0.2217
8.71834e-008,0.2204
8.72258e-008,0.2203
8.72682e-008,0.2209
8.73107e-008,0.2199
8.73531e-008,0.2277
8.73955e-008,0.3166
8.74379e-008,0.4619
8.74804e-008,0.6211
8.75228e-008,0.8015
8.75652e-008,0.9402
8.76076e-008,1.0528
8.76501e-008,1.1309
8.76925e-008,1.1849
8.77349e-008,1.2209
8.77773e-008,1.2408
8.78197e-008,1.2537
8.78622e-008,1.2627
8.79046e-008,1.2713
8.79470e-008,1.2741
8.79894e-008,1.2756
8.80319e-008,1.2731
8.80743e-008,1.2638
8.81167e-008,1.2672
8.81591e-008,1.2760
8.82016e-008,1.2772
8.82440e-008,1.2775
8.82864e-008,1.2501
8.83289e-008,1.1100
8.83713e-008,0.9099
8.84137e-008,0.7536
8.84561e-008,0.5857
8.84986e-008,0.4501
8.85410e-008,0.3506
8.85834e-008,0.2908
8.86258e-008,0.2543
8.86683e-008,0.2277
8.87107e-008,0.2151
8.87531e-008,0.2089
8.87955e-008,0.2000
8.88380e-008,0.1927
8.88804e-008,0.1958
8.89228e-008,0.1986
8.89652e-008,0.2012
8.90076e-008,0.2106
8.90501e-008,0.2030
8.90925e-008,0.1880
8.91349e-008,0.1931
8.91773e-008,0.2001
8.92198e-008,0.2056
8.92622e-008,0.2106
8.93046e-008,0.2176
8.93470e-008,0.2241
8.93895e-008,0.2247
8.94319e-008,0.2237
8.94743e-008,0.2243
8.95168e-008,0.2228
8.95592e-008,0.2197
8.96016e-008,0.2208
8.96440e-008,0.2225
8.96865e-008,0.2216
8.97289e-008,0.2231
8.97713e-008,0.2216
8.98137e-008,0.2177
8.98562e-008,0.2189
8.98986e-008,0.2213
8.99410e-008,0.2217
8.99834e-008,0.2206
9.00258e-008,0.2200
9.00683e-008,0.2206
9.01107e-008,0.2201
9.01531e-008,0.2211
9.01955e-008,0.2790
9.02380e-008,0.4197
9.02804e-008,0.5684
9.03228e-008,0.7527
9.03652e-008,0.9020
9.04077e-008,1.0232
9.04501e-008,1.1108
9.04925e-008,1.1709
9.05350e-008,1.2122
9.05774e-008,1.2357
9.06198e-008,1.2504
9.06622e-008,1.2599
9.07047e-008,1.2690
9.07471e-008,1.2736
9.07895e-008,1.2748
9.08319e-008,1.2749
9.08744e-008,1.2658
9.09168e-008,1.2644
9.09592e-008,1.2741
9.10016e-008,1.2769
9.10441e-008,1.2779
9.10865e-008,1.2647
9.11289e-008,1.1654
9.11713e-008,0.9627
