.HEADER
..NAMES
Time,V U2.J7&K7
3.51220e-008,-0.8273
3.51560e-008,-0.7887
3.51900e-008,-0.7497
3.52240e-008,-0.7143
3.52580e-008,-0.6845
3.52920e-008,-0.6608
3.53260e-008,-0.6410
3.53600e-008,-0.6222
3.53940e-008,-0.6066
3.54280e-008,-0.5966
3.54620e-008,-0.5873
3.54960e-008,-0.5601
3.55300e-008,-0.4824
3.55640e-008,-0.3480
3.55980e-008,-0.1794
3.56320e-008,0.0209
3.56660e-008,0.2536
3.57000e-008,0.4952
3.57340e-008,0.7128
3.57680e-008,0.8787
3.58020e-008,0.9819
3.58360e-008,1.0351
3.58700e-008,1.0536
3.59040e-008,1.0397
3.59380e-008,0.9956
3.59720e-008,0.9376
3.60060e-008,0.8848
3.60400e-008,0.8423
3.60740e-008,0.8047
3.61080e-008,0.7676
3.61420e-008,0.7318
3.61760e-008,0.6992
3.62100e-008,0.6719
3.62440e-008,0.6508
3.62780e-008,0.6329
3.63120e-008,0.6159
3.63460e-008,0.6023
3.63800e-008,0.5925
3.64140e-008,0.5778
3.64480e-008,0.5313
3.64820e-008,0.4268
3.65160e-008,0.2750
3.65500e-008,0.0929
3.65840e-008,-0.1224
3.66180e-008,-0.3606
3.66520e-008,-0.5920
3.66860e-008,-0.7860
3.67200e-008,-0.9217
3.67540e-008,-1.0008
3.67880e-008,-1.0406
3.68220e-008,-1.0482
3.68560e-008,-1.0227
3.68900e-008,-0.9724
3.69240e-008,-0.9172
3.69580e-008,-0.8712
3.69920e-008,-0.8328
3.70260e-008,-0.7945
3.70600e-008,-0.7553
3.70940e-008,-0.7192
3.71280e-008,-0.6885
3.71620e-008,-0.6640
3.71960e-008,-0.6438
3.72300e-008,-0.6248
3.72640e-008,-0.6085
3.72980e-008,-0.5978
3.73320e-008,-0.5891
3.73660e-008,-0.5665
3.74000e-008,-0.4978
3.74340e-008,-0.3704
3.74680e-008,-0.2060
3.75020e-008,-0.0108
3.75360e-008,0.2181
3.75700e-008,0.4604
3.76040e-008,0.6834
3.76380e-008,0.8583
3.76720e-008,0.9704
3.77060e-008,1.0297
3.77400e-008,1.0529
3.77740e-008,1.0438
3.78080e-008,1.0036
3.78420e-008,0.9462
3.78760e-008,0.8919
3.79100e-008,0.8480
3.79440e-008,0.8102
3.79780e-008,0.7730
3.80120e-008,0.7370
3.80460e-008,0.7038
3.80800e-008,0.6755
3.81140e-008,0.6536
3.81480e-008,0.6355
3.81820e-008,0.6183
3.82160e-008,0.6040
3.82500e-008,0.5939
3.82840e-008,0.5810
3.83180e-008,0.5415
3.83520e-008,0.4457
3.83860e-008,0.2993
3.84200e-008,0.1217
3.84540e-008,-0.0887
3.84880e-008,-0.3252
3.85220e-008,-0.5595
3.85560e-008,-0.7608
3.85900e-008,-0.9055
3.86240e-008,-0.9920
3.86580e-008,-1.0368
3.86920e-008,-1.0492
3.87260e-008,-1.0284
3.87600e-008,-0.9806
3.87940e-008,-0.9249
3.88280e-008,-0.8773
3.88620e-008,-0.8383
3.88960e-008,-0.8002
3.89300e-008,-0.7609
3.89640e-008,-0.7241
3.89980e-008,-0.6926
3.90320e-008,-0.6672
3.90660e-008,-0.6466
3.91000e-008,-0.6275
3.91340e-008,-0.6106
3.91680e-008,-0.5990
3.92020e-008,-0.5906
3.92360e-008,-0.5719
3.92700e-008,-0.5118
3.93040e-008,-0.3920
3.93380e-008,-0.2319
3.93720e-008,-0.0418
3.94060e-008,0.1828
3.94400e-008,0.4252
3.94740e-008,0.6531
3.95080e-008,0.8364
3.95420e-008,0.9576
3.95760e-008,1.0235
3.96100e-008,1.0515
3.96440e-008,1.0473
3.96780e-008,1.0111
3.97120e-008,0.9549
3.97460e-008,0.8992
3.97800e-008,0.8540
3.98140e-008,0.8157
3.98480e-008,0.7785
3.98820e-008,0.7422
3.99160e-008,0.7084
3.99500e-008,0.6793
3.99840e-008,0.6565
4.00180e-008,0.6381
4.00520e-008,0.6207
4.00860e-008,0.6059
4.01200e-008,0.5953
4.01540e-008,0.5838
4.01880e-008,0.5505
4.02220e-008,0.4637
4.02560e-008,0.3230
4.02900e-008,0.1497
4.03240e-008,-0.0557
4.03580e-008,-0.2898
4.03920e-008,-0.5266
4.04260e-008,-0.7345
4.04600e-008,-0.8883
4.04940e-008,-0.9824
4.05280e-008,-1.0323
4.05620e-008,-1.0494
4.05960e-008,-1.0335
4.06300e-008,-0.9886
4.06640e-008,-0.9328
4.06980e-008,-0.8836
4.07320e-008,-0.8438
4.07660e-008,-0.8059
4.08000e-008,-0.7666
4.08340e-008,-0.7292
4.08680e-008,-0.6968
4.09020e-008,-0.6705
4.09360e-008,-0.6494
4.09700e-008,-0.6302
4.10040e-008,-0.6127
4.10380e-008,-0.6003
4.10720e-008,-0.5919
4.11060e-008,-0.5763
4.11400e-008,-0.5244
4.11740e-008,-0.4128
4.12080e-008,-0.2572
4.12420e-008,-0.0719
4.12760e-008,0.1479
4.13100e-008,0.3896
4.13440e-008,0.6216
4.13780e-008,0.8131
4.14120e-008,0.9437
4.14460e-008,1.0166
4.14800e-008,1.0494
4.15140e-008,1.0500
4.15480e-008,1.0182
4.15820e-008,0.9636
4.16160e-008,0.9068
4.16500e-008,0.8600
4.16840e-008,0.8211
4.17180e-008,0.7840
4.17520e-008,0.7474
4.17860e-008,0.7132
4.18200e-008,0.6832
4.18540e-008,0.6595
4.18880e-008,0.6407
4.19220e-008,0.6232
4.19560e-008,0.6078
4.19900e-008,0.5967
4.20240e-008,0.5861
4.20580e-008,0.5580
4.20920e-008,0.4802
4.21260e-008,0.3461
4.21600e-008,0.1770
4.21940e-008,-0.0233
4.22280e-008,-0.2544
4.22620e-008,-0.4928
4.22960e-008,-0.7067
4.23300e-008,-0.8695
4.23640e-008,-0.9717
4.23980e-008,-1.0271
4.24320e-008,-1.0489
4.24660e-008,-1.0378
4.25000e-008,-0.9964
4.25340e-008,-0.9408
4.25680e-008,-0.8901
4.26020e-008,-0.8493
4.26360e-008,-0.8116
4.26700e-008,-0.7724
4.27040e-008,-0.7345
4.27380e-008,-0.7012
4.27720e-008,-0.6740
4.28060e-008,-0.6523
4.28400e-008,-0.6330
4.28740e-008,-0.6150
4.29080e-008,-0.6018
4.29420e-008,-0.5932
4.29760e-008,-0.5800
4.30100e-008,-0.5356
4.30440e-008,-0.4326
4.30780e-008,-0.2819
4.31120e-008,-0.1013
4.31460e-008,0.1136
4.31800e-008,0.3539
4.32140e-008,0.5894
4.32480e-008,0.7886
4.32820e-008,0.9285
4.33160e-008,1.0087
4.33500e-008,1.0466
4.33840e-008,1.0520
4.34180e-008,1.0247
4.34520e-008,0.9723
4.34860e-008,0.9147
4.35200e-008,0.8663
4.35540e-008,0.8267
4.35880e-008,0.7894
4.36220e-008,0.7527
4.36560e-008,0.7180
4.36900e-008,0.6873
4.37240e-008,0.6626
4.37580e-008,0.6434
4.37920e-008,0.6258
4.38260e-008,0.6098
4.38600e-008,0.5981
4.38940e-008,0.5881
4.39280e-008,0.5646
4.39620e-008,0.4956
4.39960e-008,0.3684
4.40300e-008,0.2036
4.40640e-008,0.0082
4.40980e-008,-0.2193
4.41320e-008,-0.4586
4.41660e-008,-0.6780
4.42000e-008,-0.8495
4.42340e-008,-0.9601
4.42680e-008,-1.0212
4.43020e-008,-1.0477
4.43360e-008,-1.0416
4.43700e-008,-1.0039
4.44040e-008,-0.9490
4.44380e-008,-0.8969
4.44720e-008,-0.8549
4.45060e-008,-0.8172
4.45400e-008,-0.7781
4.45740e-008,-0.7398
4.46080e-008,-0.7057
4.46420e-008,-0.6775
4.46760e-008,-0.6552
4.47100e-008,-0.6358
4.47440e-008,-0.6174
4.47780e-008,-0.6033
4.48120e-008,-0.5943
4.48460e-008,-0.5830
4.48800e-008,-0.5454
4.49140e-008,-0.4514
4.49480e-008,-0.3061
4.49820e-008,-0.1299
4.50160e-008,0.0798
4.50500e-008,0.3180
4.50840e-008,0.5563
4.51180e-008,0.7625
4.51520e-008,0.9120
4.51860e-008,1.0000
4.52200e-008,1.0432
4.52540e-008,1.0533
4.52880e-008,1.0307
4.53220e-008,0.9808
4.53560e-008,0.9228
4.53900e-008,0.8727
4.54240e-008,0.8322
4.54580e-008,0.7949
4.54920e-008,0.7580
4.55260e-008,0.7229
4.55600e-008,0.6915
4.55940e-008,0.6659
4.56280e-008,0.6461
4.56620e-008,0.6284
4.56960e-008,0.6120
4.57300e-008,0.5996
4.57640e-008,0.5898
4.57980e-008,0.5701
4.58320e-008,0.5096
4.58660e-008,0.3901
4.59000e-008,0.2297
4.59340e-008,0.0392
4.59680e-008,-0.1843
4.60020e-008,-0.4239
4.60360e-008,-0.6481
4.60700e-008,-0.8280
4.61040e-008,-0.9474
4.61380e-008,-1.0146
4.61720e-008,-1.0457
4.62060e-008,-1.0446
4.62400e-008,-1.0110
4.62740e-008,-0.9573
4.63080e-008,-0.9039
4.63420e-008,-0.8606
4.63760e-008,-0.8228
4.64100e-008,-0.7839
4.64440e-008,-0.7452
4.64780e-008,-0.7103
4.65120e-008,-0.6813
4.65460e-008,-0.6582
4.65800e-008,-0.6386
4.66140e-008,-0.6199
4.66480e-008,-0.6050
4.66820e-008,-0.5955
4.67160e-008,-0.5855
4.67500e-008,-0.5540
4.67840e-008,-0.4691
4.68180e-008,-0.3296
4.68520e-008,-0.1577
4.68860e-008,0.0468
4.69200e-008,0.2822
4.69540e-008,0.5226
4.69880e-008,0.7354
4.70220e-008,0.8941
4.70560e-008,0.9904
4.70900e-008,1.0390
4.71240e-008,1.0538
4.71580e-008,1.0360
4.71920e-008,0.9893
4.72260e-008,0.9310
4.72600e-008,0.8794
4.72940e-008,0.8379
4.73280e-008,0.8004
4.73620e-008,0.7634
4.73960e-008,0.7279
4.74300e-008,0.6958
4.74640e-008,0.6693
4.74980e-008,0.6488
4.75320e-008,0.6310
4.75660e-008,0.6142
4.76000e-008,0.6012
4.76340e-008,0.5914
4.76680e-008,0.5747
4.77020e-008,0.5223
4.77360e-008,0.4109
4.77700e-008,0.2551
4.78040e-008,0.0693
4.78380e-008,-0.1498
4.78720e-008,-0.3889
4.79060e-008,-0.6174
4.79400e-008,-0.8053
4.79740e-008,-0.9336
4.80080e-008,-1.0072
4.80420e-008,-1.0431
4.80760e-008,-1.0468
4.81100e-008,-1.0176
4.81440e-008,-0.9656
4.81780e-008,-0.9111
4.82120e-008,-0.8663
4.82460e-008,-0.8283
4.82800e-008,-0.7897
4.83140e-008,-0.7507
4.83480e-008,-0.7151
4.83820e-008,-0.6851
4.84160e-008,-0.6613
4.84500e-008,-0.6414
4.84840e-008,-0.6225
4.85180e-008,-0.6068
4.85520e-008,-0.5966
4.85860e-008,-0.5875
4.86200e-008,-0.5613
4.86540e-008,-0.4855
4.86880e-008,-0.3525
4.87220e-008,-0.1848
4.87560e-008,0.0144
4.87900e-008,0.2464
4.88240e-008,0.4882
4.88580e-008,0.7069
4.88920e-008,0.8747
4.89260e-008,0.9797
4.89600e-008,1.0342
4.89940e-008,1.0537
4.90280e-008,1.0407
4.90620e-008,0.9974
4.90960e-008,0.9395
4.91300e-008,0.8863
4.91640e-008,0.8435
4.91980e-008,0.8059
4.92320e-008,0.7688
4.92660e-008,0.7330
4.93000e-008,0.7003
4.93340e-008,0.6728
4.93680e-008,0.6515
4.94020e-008,0.6336
4.94360e-008,0.6165
4.94700e-008,0.6028
4.95040e-008,0.5929
4.95380e-008,0.5786
4.95720e-008,0.5335
4.96060e-008,0.4307
4.96400e-008,0.2799
4.96740e-008,0.0987
4.97080e-008,-0.1157
4.97420e-008,-0.3536
4.97760e-008,-0.5856
4.98100e-008,-0.7812
4.98440e-008,-0.9185
4.98780e-008,-0.9991
4.99120e-008,-1.0398
4.99460e-008,-1.0484
4.99800e-008,-1.0238
5.00140e-008,-0.9739
5.00480e-008,-0.9186
5.00820e-008,-0.8723
5.01160e-008,-0.8338
5.01500e-008,-0.7955
5.01840e-008,-0.7563
5.02180e-008,-0.7200
5.02520e-008,-0.6891
5.02860e-008,-0.6644
5.03200e-008,-0.6442
5.03540e-008,-0.6252
5.03880e-008,-0.6088
5.04220e-008,-0.5979
5.04560e-008,-0.5893
5.04900e-008,-0.5676
5.05240e-008,-0.5006
5.05580e-008,-0.3748
5.05920e-008,-0.2112
5.06260e-008,-0.0172
5.06600e-008,0.2109
5.06940e-008,0.4533
5.07280e-008,0.6774
5.07620e-008,0.8540
5.07960e-008,0.9679
5.08300e-008,1.0286
5.08640e-008,1.0528
5.08980e-008,1.0447
5.09320e-008,1.0052
5.09660e-008,0.9481
5.10000e-008,0.8934
5.10340e-008,0.8494
5.10680e-008,0.8114
5.11020e-008,0.7743
5.11360e-008,0.7381
5.11700e-008,0.7048
5.12040e-008,0.6764
5.12380e-008,0.6544
5.12720e-008,0.6362
5.13060e-008,0.6189
5.13400e-008,0.6045
5.13740e-008,0.5943
5.14080e-008,0.5817
5.14420e-008,0.5435
5.14760e-008,0.4495
5.15100e-008,0.3041
5.15440e-008,0.1273
5.15780e-008,-0.0822
5.16120e-008,-0.3182
5.16460e-008,-0.5532
5.16800e-008,-0.7558
5.17140e-008,-0.9023
5.17480e-008,-0.9901
5.17820e-008,-1.0359
5.18160e-008,-1.0492
5.18500e-008,-1.0293
5.18840e-008,-0.9821
5.19180e-008,-0.9263
5.19520e-008,-0.8784
5.19860e-008,-0.8393
5.20200e-008,-0.8012
5.20540e-008,-0.7619
5.20880e-008,-0.7250
5.21220e-008,-0.6932
5.21560e-008,-0.6677
5.21900e-008,-0.6470
5.22240e-008,-0.6279
5.22580e-008,-0.6108
5.22920e-008,-0.5991
5.23260e-008,-0.5907
5.23600e-008,-0.5727
5.23940e-008,-0.5143
5.24280e-008,-0.3962
5.24620e-008,-0.2370
5.24960e-008,-0.0480
5.25300e-008,0.1756
5.25640e-008,0.4180
5.25980e-008,0.6467
5.26320e-008,0.8318
5.26660e-008,0.9549
5.27000e-008,1.0222
5.27340e-008,1.0512
5.27680e-008,1.0480
5.28020e-008,1.0127
5.28360e-008,0.9568
5.28700e-008,0.9009
5.29040e-008,0.8553
5.29380e-008,0.8169
5.29720e-008,0.7797
5.30060e-008,0.7433
5.30400e-008,0.7095
5.30740e-008,0.6802
5.31080e-008,0.6573
5.31420e-008,0.6388
5.31760e-008,0.6214
5.32100e-008,0.6064
5.32440e-008,0.5957
5.32780e-008,0.5844
5.33120e-008,0.5521
5.33460e-008,0.4671
5.33800e-008,0.3277
5.34140e-008,0.1552
5.34480e-008,-0.0493
5.34820e-008,-0.2828
5.35160e-008,-0.5200
5.35500e-008,-0.7291
5.35840e-008,-0.8847
5.36180e-008,-0.9803
5.36520e-008,-1.0312
5.36860e-008,-1.0492
5.37200e-008,-1.0343
5.37540e-008,-0.9901
5.37880e-008,-0.9342
5.38220e-008,-0.8848
5.38560e-008,-0.8448
5.38900e-008,-0.8070
5.39240e-008,-0.7677
5.39580e-008,-0.7301
5.39920e-008,-0.6975
5.40260e-008,-0.6710
5.40600e-008,-0.6499
5.40940e-008,-0.6306
5.41280e-008,-0.6130
5.41620e-008,-0.6005
5.41960e-008,-0.5921
5.42300e-008,-0.5771
5.42640e-008,-0.5267
5.42980e-008,-0.4168
5.43320e-008,-0.2622
5.43660e-008,-0.0779
5.44000e-008,0.1409
5.44340e-008,0.3824
5.44680e-008,0.6152
5.45020e-008,0.8083
5.45360e-008,0.9408
5.45700e-008,1.0151
5.46040e-008,1.0490
5.46380e-008,1.0506
5.46720e-008,1.0196
5.47060e-008,0.9655
5.47400e-008,0.9085
5.47740e-008,0.8614
5.48080e-008,0.8224
5.48420e-008,0.7852
5.48760e-008,0.7486
5.49100e-008,0.7143
5.49440e-008,0.6842
5.49780e-008,0.6603
5.50120e-008,0.6414
5.50460e-008,0.6239
5.50800e-008,0.6083
5.51140e-008,0.5971
5.51480e-008,0.5866
5.51820e-008,0.5595
5.52160e-008,0.4835
5.52500e-008,0.3506
5.52840e-008,0.1824
5.53180e-008,-0.0171
5.53520e-008,-0.2475
5.53860e-008,-0.4861
5.54200e-008,-0.7012
5.54540e-008,-0.8657
5.54880e-008,-0.9695
5.55220e-008,-1.0259
5.55560e-008,-1.0486
5.55900e-008,-1.0385
5.56240e-008,-0.9978
5.56580e-008,-0.9423
5.56920e-008,-0.8913
5.57260e-008,-0.8503
5.57600e-008,-0.8126
5.57940e-008,-0.7734
5.58280e-008,-0.7354
5.58620e-008,-0.7019
5.58960e-008,-0.6745
5.59300e-008,-0.6527
5.59640e-008,-0.6334
5.59980e-008,-0.6154
5.60320e-008,-0.6020
5.60660e-008,-0.5933
5.61000e-008,-0.5805
5.61340e-008,-0.5376
5.61680e-008,-0.4364
5.62020e-008,-0.2868
5.62360e-008,-0.1071
5.62700e-008,0.1066
5.63040e-008,0.3466
5.63380e-008,0.5827
5.63720e-008,0.7833
5.64060e-008,0.9252
5.64400e-008,1.0071
5.64740e-008,1.0461
5.65080e-008,1.0524
5.65420e-008,1.0261
5.65760e-008,0.9741
5.66100e-008,0.9164
5.66440e-008,0.8677
5.66780e-008,0.8279
5.67120e-008,0.7906
5.67460e-008,0.7539
5.67800e-008,0.7191
5.68140e-008,0.6883
5.68480e-008,0.6634
5.68820e-008,0.6441
5.69160e-008,0.6264
5.69500e-008,0.6104
5.69840e-008,0.5985
5.70180e-008,0.5886
5.70520e-008,0.5659
5.70860e-008,0.4986
5.71200e-008,0.3729
5.71540e-008,0.2089
5.71880e-008,0.0144
5.72220e-008,-0.2123
5.72560e-008,-0.4518
5.72900e-008,-0.6723
5.73240e-008,-0.8454
5.73580e-008,-0.9577
5.73920e-008,-1.0198
5.74260e-008,-1.0472
5.74600e-008,-1.0421
5.74940e-008,-1.0052
5.75280e-008,-0.9505
5.75620e-008,-0.8981
5.75960e-008,-0.8559
5.76300e-008,-0.8182
5.76640e-008,-0.7792
5.76980e-008,-0.7407
5.77320e-008,-0.7065
5.77660e-008,-0.6781
5.78000e-008,-0.6557
5.78340e-008,-0.6362
5.78680e-008,-0.6178
5.79020e-008,-0.6035
5.79360e-008,-0.5945
5.79700e-008,-0.5834
5.80040e-008,-0.5471
5.80380e-008,-0.4549
5.80720e-008,-0.3107
5.81060e-008,-0.1354
5.81400e-008,0.0732
5.81740e-008,0.3108
5.82080e-008,0.5496
5.82420e-008,0.7572
5.82760e-008,0.9085
5.83100e-008,0.9982
5.83440e-008,1.0425
5.83780e-008,1.0535
5.84120e-008,1.0319
5.84460e-008,0.9827
5.84800e-008,0.9245
5.85140e-008,0.8741
5.85480e-008,0.8334
5.85820e-008,0.7961
5.86160e-008,0.7592
5.86500e-008,0.7240
5.86840e-008,0.6925
5.87180e-008,0.6667
5.87520e-008,0.6467
5.87860e-008,0.6290
5.88200e-008,0.6125
5.88540e-008,0.6000
5.88880e-008,0.5902
5.89220e-008,0.5712
5.89560e-008,0.5123
5.89900e-008,0.3943
5.90240e-008,0.2348
5.90580e-008,0.0452
5.90920e-008,-0.1775
5.91260e-008,-0.4170
5.91600e-008,-0.6422
5.91940e-008,-0.8237
5.92280e-008,-0.9448
5.92620e-008,-1.0131
5.92960e-008,-1.0452
5.93300e-008,-1.0449
5.93640e-008,-1.0122
5.93980e-008,-0.9588
5.94320e-008,-0.9052
5.94660e-008,-0.8616
5.95000e-008,-0.8238
5.95340e-008,-0.7850
5.95680e-008,-0.7462
5.96020e-008,-0.7112
5.96360e-008,-0.6819
5.96700e-008,-0.6587
5.97040e-008,-0.6390
5.97380e-008,-0.6203
5.97720e-008,-0.6052
5.98060e-008,-0.5956
5.98400e-008,-0.5858
5.98740e-008,-0.5555
5.99080e-008,-0.4724
5.99420e-008,-0.3342
5.99760e-008,-0.1632
6.00100e-008,0.0401
6.00440e-008,0.2748
6.00780e-008,0.5156
6.01120e-008,0.7296
6.01460e-008,0.8902
6.01800e-008,0.9883
6.02140e-008,1.0382
6.02480e-008,1.0539
6.02820e-008,1.0371
6.03160e-008,0.9910
6.03500e-008,0.9329
6.03840e-008,0.8809
6.04180e-008,0.8391
6.04520e-008,0.8016
6.04860e-008,0.7646
6.05200e-008,0.7291
6.05540e-008,0.6968
6.05880e-008,0.6701
6.06220e-008,0.6494
6.06560e-008,0.6316
6.06900e-008,0.6148
6.07240e-008,0.6016
6.07580e-008,0.5918
6.07920e-008,0.5757
6.08260e-008,0.5247
6.08600e-008,0.4149
6.08940e-008,0.2600
6.09280e-008,0.0752
6.09620e-008,-0.1430
6.09960e-008,-0.3820
6.10300e-008,-0.6113
6.10640e-008,-0.8007
6.10980e-008,-0.9308
6.11320e-008,-1.0056
6.11660e-008,-1.0424
6.12000e-008,-1.0471
6.12340e-008,-1.0188
6.12680e-008,-0.9671
6.13020e-008,-0.9125
6.13360e-008,-0.8674
6.13700e-008,-0.8293
6.14040e-008,-0.7908
6.14380e-008,-0.7517
6.14720e-008,-0.7160
6.15060e-008,-0.6858
6.15400e-008,-0.6618
6.15740e-008,-0.6418
6.16080e-008,-0.6229
6.16420e-008,-0.6071
6.16760e-008,-0.5968
6.17100e-008,-0.5878
6.17440e-008,-0.5626
6.17780e-008,-0.4885
6.18120e-008,-0.3570
6.18460e-008,-0.1901
6.18800e-008,0.0080
6.19140e-008,0.2392
6.19480e-008,0.4811
6.19820e-008,0.7010
6.20160e-008,0.8706
6.20500e-008,0.9774
6.20840e-008,1.0332
6.21180e-008,1.0536
6.21520e-008,1.0417
6.21860e-008,0.9991
6.22200e-008,0.9413
6.22540e-008,0.8878
6.22880e-008,0.8448
6.23220e-008,0.8071
6.23560e-008,0.7700
6.23900e-008,0.7341
6.24240e-008,0.7013
6.24580e-008,0.6736
6.24920e-008,0.6522
6.25260e-008,0.6342
6.25600e-008,0.6171
6.25940e-008,0.6032
6.26280e-008,0.5932
6.26620e-008,0.5793
6.26960e-008,0.5357
6.27300e-008,0.4346
6.27640e-008,0.2848
6.27980e-008,0.1044
6.28320e-008,-0.1090
6.28660e-008,-0.3467
6.29000e-008,-0.5793
6.29340e-008,-0.7763
6.29680e-008,-0.9154
6.30020e-008,-0.9974
6.30360e-008,-1.0390
6.30700e-008,-1.0485
6.31040e-008,-1.0248
6.31380e-008,-0.9754
6.31720e-008,-0.9200
6.32060e-008,-0.8734
6.32400e-008,-0.8348
6.32740e-008,-0.7966
6.33080e-008,-0.7573
6.33420e-008,-0.7209
6.33760e-008,-0.6898
6.34100e-008,-0.6649
6.34440e-008,-0.6446
6.34780e-008,-0.6256
6.35120e-008,-0.6091
6.35460e-008,-0.5980
6.35800e-008,-0.5895
6.36140e-008,-0.5686
6.36480e-008,-0.5034
6.36820e-008,-0.3791
6.37160e-008,-0.2165
6.37500e-008,-0.0235
6.37840e-008,0.2037
6.38180e-008,0.4461
6.38520e-008,0.6712
6.38860e-008,0.8495
6.39200e-008,0.9653
6.39540e-008,1.0274
6.39880e-008,1.0526
6.40220e-008,1.0455
6.40560e-008,1.0069
6.40900e-008,0.9499
6.41240e-008,0.8950
6.41580e-008,0.8506
6.41920e-008,0.8126
6.42260e-008,0.7754
6.42600e-008,0.7393
6.42940e-008,0.7059
6.43280e-008,0.6773
6.43620e-008,0.6551
6.43960e-008,0.6368
6.44300e-008,0.6195
6.44640e-008,0.6050
6.44980e-008,0.5947
6.45320e-008,0.5824
6.45660e-008,0.5454
6.46000e-008,0.4532
6.46340e-008,0.3089
6.46680e-008,0.1329
6.47020e-008,-0.0756
6.47360e-008,-0.3113
6.47700e-008,-0.5467
6.48040e-008,-0.7507
6.48380e-008,-0.8989
6.48720e-008,-0.9882
6.49060e-008,-1.0349
6.49400e-008,-1.0492
6.49740e-008,-1.0303
6.50080e-008,-0.9836
6.50420e-008,-0.9278
6.50760e-008,-0.8796
6.51100e-008,-0.8403
6.51440e-008,-0.8023
6.51780e-008,-0.7630
6.52120e-008,-0.7259
6.52460e-008,-0.6940
6.52800e-008,-0.6682
6.53140e-008,-0.6474
6.53480e-008,-0.6283
6.53820e-008,-0.6112
6.54160e-008,-0.5993
6.54500e-008,-0.5909
6.54840e-008,-0.5736
6.55180e-008,-0.5168
6.55520e-008,-0.4004
6.55860e-008,-0.2421
6.56200e-008,-0.0540
6.56540e-008,0.1686
6.56880e-008,0.4108
6.57220e-008,0.6404
6.57560e-008,0.8271
6.57900e-008,0.9522
6.58240e-008,1.0209
6.58580e-008,1.0509
6.58920e-008,1.0487
6.59260e-008,1.0142
6.59600e-008,0.9586
6.59940e-008,0.9025
6.60280e-008,0.8566
6.60620e-008,0.8180
6.60960e-008,0.7809
6.61300e-008,0.7445
6.61640e-008,0.7105
6.61980e-008,0.6811
6.62320e-008,0.6580
6.62660e-008,0.6394
6.63000e-008,0.6220
6.63340e-008,0.6069
6.63680e-008,0.5960
6.64020e-008,0.5849
6.64360e-008,0.5537
6.64700e-008,0.4705
6.65040e-008,0.3323
6.65380e-008,0.1607
6.65720e-008,-0.0428
6.66060e-008,-0.2758
6.66400e-008,-0.5133
6.66740e-008,-0.7237
6.67080e-008,-0.8810
6.67420e-008,-0.9782
6.67760e-008,-1.0302
6.68100e-008,-1.0491
6.68440e-008,-1.0351
6.68780e-008,-0.9915
6.69120e-008,-0.9358
6.69460e-008,-0.8860
6.69800e-008,-0.8458
6.70140e-008,-0.8080
6.70480e-008,-0.7687
6.70820e-008,-0.7311
6.71160e-008,-0.6983
6.71500e-008,-0.6716
6.71840e-008,-0.6503
6.72180e-008,-0.6311
6.72520e-008,-0.6134
6.72860e-008,-0.6007
6.73200e-008,-0.5922
6.73540e-008,-0.5777
6.73880e-008,-0.5289
6.74220e-008,-0.4208
6.74560e-008,-0.2672
6.74900e-008,-0.0839
6.75240e-008,0.1339
6.75580e-008,0.3752
6.75920e-008,0.6086
6.76260e-008,0.8033
6.76600e-008,0.9377
6.76940e-008,1.0136
6.77280e-008,1.0485
6.77620e-008,1.0511
6.77960e-008,1.0211
6.78300e-008,0.9673
6.78640e-008,0.9102
6.78980e-008,0.8627
6.79320e-008,0.8235
6.79660e-008,0.7863
6.80000e-008,0.7497
6.80340e-008,0.7153
6.80680e-008,0.6851
6.81020e-008,0.6610
6.81360e-008,0.6421
6.81700e-008,0.6245
6.82040e-008,0.6088
6.82380e-008,0.5974
6.82720e-008,0.5872
6.83060e-008,0.5610
6.83400e-008,0.4867
6.83740e-008,0.3552
6.84080e-008,0.1877
6.84420e-008,-0.0107
6.84760e-008,-0.2405
6.85100e-008,-0.4794
6.85440e-008,-0.6957
6.85780e-008,-0.8619
6.86120e-008,-0.9673
6.86460e-008,-1.0247
6.86800e-008,-1.0483
6.87140e-008,-1.0392
6.87480e-008,-0.9992
6.87820e-008,-0.9439
6.88160e-008,-0.8926
6.88500e-008,-0.8514
6.88840e-008,-0.8137
6.89180e-008,-0.7745
6.89520e-008,-0.7364
6.89860e-008,-0.7027
6.90200e-008,-0.6751
6.90540e-008,-0.6532
6.90880e-008,-0.6339
6.91220e-008,-0.6157
6.91560e-008,-0.6022
6.91900e-008,-0.5934
6.92240e-008,-0.5811
6.92580e-008,-0.5395
6.92920e-008,-0.4402
6.93260e-008,-0.2916
6.93600e-008,-0.1129
6.93940e-008,0.0999
6.94280e-008,0.3394
6.94620e-008,0.5760
6.94960e-008,0.7781
6.95300e-008,0.9220
6.95640e-008,1.0054
6.95980e-008,1.0455
6.96320e-008,1.0528
6.96660e-008,1.0274
6.97000e-008,0.9760
6.97340e-008,0.9181
6.97680e-008,0.8690
6.98020e-008,0.8291
6.98360e-008,0.7918
6.98700e-008,0.7550
6.99040e-008,0.7202
6.99380e-008,0.6892
6.99720e-008,0.6642
7.00060e-008,0.6447
7.00400e-008,0.6271
7.00740e-008,0.6109
7.01080e-008,0.5989
7.01420e-008,0.5890
7.01760e-008,0.5671
7.02100e-008,0.5015
7.02440e-008,0.3773
7.02780e-008,0.2141
