.HEADER
..NAMES
Time,V U2.L7
4.93235e-008,1.2240
4.93694e-008,1.2257
4.94153e-008,1.2269
4.94612e-008,1.2270
4.95072e-008,1.2244
4.95531e-008,1.1976
4.95990e-008,1.1179
4.96449e-008,1.0141
4.96909e-008,0.8838
4.97368e-008,0.7302
4.97827e-008,0.5892
4.98286e-008,0.4771
4.98746e-008,0.3991
4.99205e-008,0.3516
4.99664e-008,0.3291
5.00123e-008,0.3208
5.00583e-008,0.3125
5.01042e-008,0.2960
5.01501e-008,0.2733
5.01960e-008,0.2524
5.02420e-008,0.2373
5.02879e-008,0.2318
5.03338e-008,0.2372
5.03797e-008,0.2482
5.04257e-008,0.2606
5.04716e-008,0.2715
5.05175e-008,0.2748
5.05634e-008,0.2668
5.06094e-008,0.2526
5.06553e-008,0.2388
5.07012e-008,0.2297
5.07471e-008,0.2280
5.07931e-008,0.2317
5.08390e-008,0.2392
5.08849e-008,0.2464
5.09308e-008,0.2498
5.09767e-008,0.2505
5.10227e-008,0.2494
5.10686e-008,0.2481
5.11145e-008,0.2483
5.11604e-008,0.2508
5.12064e-008,0.2550
5.12523e-008,0.2592
5.12982e-008,0.2616
5.13441e-008,0.2607
5.13901e-008,0.2591
5.14360e-008,0.2849
5.14819e-008,0.3725
5.15278e-008,0.4894
5.15738e-008,0.6461
5.16197e-008,0.8252
5.16656e-008,0.9700
5.17115e-008,1.0690
5.17575e-008,1.1226
5.18034e-008,1.1390
5.18493e-008,1.1394
5.18952e-008,1.1413
5.19412e-008,1.1551
5.19871e-008,1.1818
5.20330e-008,1.2121
5.20789e-008,1.2365
5.21249e-008,1.2510
5.21708e-008,1.2518
5.22167e-008,1.2389
5.22626e-008,1.2211
5.23086e-008,1.2041
5.23545e-008,1.1927
5.24004e-008,1.1943
5.24463e-008,1.2105
5.24923e-008,1.2321
5.25382e-008,1.2502
5.25841e-008,1.2583
5.26300e-008,1.2530
5.26760e-008,1.2399
5.27219e-008,1.2251
5.27678e-008,1.2167
5.28137e-008,1.2177
5.28597e-008,1.2236
5.29056e-008,1.2296
5.29515e-008,1.2317
5.29974e-008,1.2283
5.30434e-008,1.2216
5.30893e-008,1.2153
5.31352e-008,1.2117
5.31812e-008,1.2117
5.32271e-008,1.2155
5.32730e-008,1.2160
5.33189e-008,1.1797
5.33649e-008,1.0930
5.34108e-008,0.9836
5.34567e-008,0.8383
5.35026e-008,0.6785
5.35486e-008,0.5392
5.35945e-008,0.4345
5.36404e-008,0.3686
5.36863e-008,0.3358
5.37323e-008,0.3268
5.37782e-008,0.3250
5.38241e-008,0.3154
5.38700e-008,0.2929
5.39160e-008,0.2646
5.39619e-008,0.2402
5.40078e-008,0.2253
5.40537e-008,0.2248
5.40997e-008,0.2365
5.41456e-008,0.2527
5.41915e-008,0.2682
5.42374e-008,0.2782
5.42834e-008,0.2766
5.43293e-008,0.2631
5.43752e-008,0.2457
5.44211e-008,0.2310
5.44671e-008,0.2239
5.45130e-008,0.2253
5.45589e-008,0.2326
5.46048e-008,0.2430
5.46508e-008,0.2504
5.46967e-008,0.2527
5.47426e-008,0.2511
5.47885e-008,0.2475
5.48345e-008,0.2448
5.48804e-008,0.2455
5.49263e-008,0.2497
5.49722e-008,0.2559
5.50181e-008,0.2614
5.50641e-008,0.2635
5.51100e-008,0.2612
5.51559e-008,0.2624
5.52018e-008,0.3082
5.52478e-008,0.4089
5.52937e-008,0.5366
5.53396e-008,0.7082
5.53855e-008,0.8812
5.54315e-008,1.0101
5.54774e-008,1.0938
5.55233e-008,1.1322
5.55692e-008,1.1400
5.56152e-008,1.1386
5.56611e-008,1.1433
5.57070e-008,1.1617
5.57529e-008,1.1913
5.57989e-008,1.2209
5.58448e-008,1.2429
5.58907e-008,1.2538
5.59366e-008,1.2491
5.59826e-008,1.2331
5.60285e-008,1.2144
5.60744e-008,1.1980
5.61203e-008,1.1902
5.61663e-008,1.1976
5.62122e-008,1.2176
5.62581e-008,1.2392
5.63040e-008,1.2549
5.63500e-008,1.2581
5.63959e-008,1.2490
5.64418e-008,1.2342
5.64877e-008,1.2204
5.65337e-008,1.2154
5.65796e-008,1.2189
5.66255e-008,1.2255
5.66714e-008,1.2308
5.67174e-008,1.2312
5.67633e-008,1.2262
5.68092e-008,1.2193
5.68551e-008,1.2136
5.69011e-008,1.2109
5.69470e-008,1.2122
5.69929e-008,1.2164
5.70389e-008,1.2094
5.70848e-008,1.1533
5.71307e-008,1.0580
5.71766e-008,0.9376
5.72226e-008,0.7824
5.72685e-008,0.6269
5.73144e-008,0.4982
5.73603e-008,0.4071
5.74063e-008,0.3535
5.74522e-008,0.3304
5.74981e-008,0.3262
5.75440e-008,0.3231
5.75900e-008,0.3089
5.76359e-008,0.2831
5.76818e-008,0.2552
5.77277e-008,0.2334
5.77737e-008,0.2231
5.78196e-008,0.2276
5.78655e-008,0.2417
5.79114e-008,0.2581
5.79574e-008,0.2725
5.80033e-008,0.2791
5.80492e-008,0.2729
5.80951e-008,0.2569
5.81411e-008,0.2399
5.81870e-008,0.2273
5.82329e-008,0.2234
5.82788e-008,0.2270
5.83248e-008,0.2360
5.83707e-008,0.2460
5.84166e-008,0.2517
5.84625e-008,0.2524
5.85085e-008,0.2498
5.85544e-008,0.2461
5.86003e-008,0.2444
5.86462e-008,0.2464
5.86922e-008,0.2516
5.87381e-008,0.2579
5.87840e-008,0.2625
5.88299e-008,0.2630
5.88758e-008,0.2599
5.89218e-008,0.2701
5.89677e-008,0.3388
5.90136e-008,0.4485
5.90595e-008,0.5912
5.91055e-008,0.7710
5.91514e-008,0.9310
5.91973e-008,1.0443
5.92432e-008,1.1118
5.92892e-008,1.1372
5.93351e-008,1.1395
5.93810e-008,1.1387
5.94269e-008,1.1478
5.94729e-008,1.1710
5.95188e-008,1.2019
5.95647e-008,1.2295
5.96106e-008,1.2481
5.96566e-008,1.2540
5.97025e-008,1.2443
5.97484e-008,1.2265
5.97944e-008,1.2081
5.98403e-008,1.1938
5.98862e-008,1.1908
5.99321e-008,1.2035
5.99780e-008,1.2252
6.00240e-008,1.2455
6.00699e-008,1.2577
6.01158e-008,1.2560
6.01618e-008,1.2441
6.02077e-008,1.2287
6.02536e-008,1.2173
6.02995e-008,1.2157
6.03454e-008,1.2209
6.03914e-008,1.2276
6.04373e-008,1.2316
6.04832e-008,1.2299
6.05292e-008,1.2238
6.05751e-008,1.2169
6.06210e-008,1.2121
6.06669e-008,1.2107
6.07128e-008,1.2134
6.07588e-008,1.2187
6.08047e-008,1.2243
6.08506e-008,1.2288
6.08965e-008,1.2309
6.09425e-008,1.2304
6.09884e-008,1.2271
6.10343e-008,1.2219
6.10803e-008,1.2174
6.11262e-008,1.2161
6.11721e-008,1.2186
6.12180e-008,1.2237
6.12639e-008,1.2289
6.13099e-008,1.2312
6.13558e-008,1.2296
6.14017e-008,1.2251
6.14477e-008,1.2202
6.14936e-008,1.2176
6.15395e-008,1.2182
6.15854e-008,1.2212
6.16313e-008,1.2250
6.16773e-008,1.2277
6.17232e-008,1.2285
6.17691e-008,1.2276
6.18151e-008,1.2257
6.18610e-008,1.2238
6.19069e-008,1.2224
6.19528e-008,1.2220
6.19987e-008,1.2225
6.20447e-008,1.2236
6.20906e-008,1.2251
6.21365e-008,1.2265
6.21825e-008,1.2271
6.22284e-008,1.2264
6.22743e-008,1.2248
6.23202e-008,1.2230
6.23661e-008,1.2221
6.24121e-008,1.2226
6.24580e-008,1.2242
6.25039e-008,1.2259
6.25499e-008,1.2270
6.25958e-008,1.2268
6.26417e-008,1.2257
6.26876e-008,1.2243
6.27335e-008,1.2235
6.27795e-008,1.2236
6.28254e-008,1.2242
6.28713e-008,1.2250
6.29173e-008,1.2256
6.29632e-008,1.2259
6.30091e-008,1.2258
6.30550e-008,1.2254
6.31009e-008,1.2250
6.31469e-008,1.2247
6.31928e-008,1.2244
6.32387e-008,1.2244
6.32847e-008,1.2247
6.33306e-008,1.2252
6.33765e-008,1.2258
6.34224e-008,1.2261
6.34683e-008,1.2259
6.35143e-008,1.2254
6.35602e-008,1.2248
6.36061e-008,1.2244
6.36521e-008,1.2245
6.36980e-008,1.2250
6.37439e-008,1.2256
6.37898e-008,1.2259
6.38357e-008,1.2259
6.38817e-008,1.2256
6.39276e-008,1.2252
6.39735e-008,1.2250
6.40195e-008,1.2250
6.40654e-008,1.2251
6.41113e-008,1.2253
6.41572e-008,1.2255
6.42031e-008,1.2256
6.42491e-008,1.2256
6.42950e-008,1.2256
6.43409e-008,1.2255
6.43869e-008,1.2254
6.44328e-008,1.2253
6.44787e-008,1.2252
6.45246e-008,1.2252
6.45705e-008,1.2254
6.46165e-008,1.2256
6.46624e-008,1.2258
6.47083e-008,1.2258
6.47542e-008,1.2256
6.48002e-008,1.2254
6.48461e-008,1.2253
6.48920e-008,1.2253
6.49380e-008,1.2255
6.49839e-008,1.2256
6.50298e-008,1.2257
6.50757e-008,1.2257
6.51216e-008,1.2257
6.51676e-008,1.2256
6.52135e-008,1.2255
6.52594e-008,1.2255
6.53054e-008,1.2256
6.53513e-008,1.2256
6.53972e-008,1.2256
6.54431e-008,1.2257
6.54890e-008,1.2257
6.55350e-008,1.2257
6.55809e-008,1.2257
6.56268e-008,1.2257
6.56728e-008,1.2256
6.57187e-008,1.2256
6.57646e-008,1.2256
6.58105e-008,1.2257
6.58564e-008,1.2257
6.59024e-008,1.2258
6.59483e-008,1.2258
6.59942e-008,1.2258
6.60402e-008,1.2257
6.60861e-008,1.2257
6.61320e-008,1.2257
6.61779e-008,1.2257
6.62238e-008,1.2258
6.62698e-008,1.2258
6.63157e-008,1.2258
6.63616e-008,1.2256
6.64076e-008,1.2160
6.64535e-008,1.1609
6.64994e-008,1.0642
6.65453e-008,0.9482
6.65912e-008,0.7996
6.66372e-008,0.6484
6.66831e-008,0.5222
6.67290e-008,0.4292
6.67750e-008,0.3693
6.68209e-008,0.3371
6.68668e-008,0.3247
6.69127e-008,0.3181
6.69586e-008,0.3058
6.70046e-008,0.2848
6.70505e-008,0.2620
6.70964e-008,0.2435
6.71424e-008,0.2327
6.71883e-008,0.2335
6.72342e-008,0.2430
6.72801e-008,0.2557
6.73260e-008,0.2684
6.73720e-008,0.2761
6.74179e-008,0.2729
6.74638e-008,0.2598
6.75098e-008,0.2446
6.75557e-008,0.2326
6.76016e-008,0.2279
6.76475e-008,0.2298
6.76934e-008,0.2363
6.77394e-008,0.2445
6.77853e-008,0.2496
6.78312e-008,0.2511
6.78772e-008,0.2504
6.79231e-008,0.2488
6.79690e-008,0.2482
6.80149e-008,0.2497
6.80608e-008,0.2534
6.81068e-008,0.2578
6.81527e-008,0.2614
6.81986e-008,0.2621
6.82446e-008,0.2596
6.82905e-008,0.2555
6.83364e-008,0.2516
6.83823e-008,0.2489
6.84282e-008,0.2476
6.84742e-008,0.2483
6.85201e-008,0.2510
6.85660e-008,0.2545
6.86119e-008,0.2566
6.86579e-008,0.2562
6.87038e-008,0.2538
6.87497e-008,0.2506
6.87957e-008,0.2485
6.88416e-008,0.2482
6.88875e-008,0.2496
6.89334e-008,0.2520
6.89793e-008,0.2542
6.90253e-008,0.2553
6.90712e-008,0.2550
6.91171e-008,0.2535
6.91631e-008,0.2514
6.92090e-008,0.2496
6.92549e-008,0.2488
6.93008e-008,0.2491
6.93467e-008,0.2503
6.93927e-008,0.2516
6.94386e-008,0.2525
6.94845e-008,0.2526
6.95305e-008,0.2522
6.95764e-008,0.2514
6.96223e-008,0.2504
6.96682e-008,0.2496
6.97141e-008,0.2494
6.97601e-008,0.2501
6.98060e-008,0.2511
6.98519e-008,0.2520
6.98979e-008,0.2521
6.99438e-008,0.2516
6.99897e-008,0.2508
7.00356e-008,0.2500
7.00815e-008,0.2496
7.01275e-008,0.2503
7.01734e-008,0.2683
7.02193e-008,0.3463
7.02653e-008,0.4605
7.03112e-008,0.6050
7.03571e-008,0.7820
7.04030e-008,0.9345
7.04489e-008,1.0407
7.04949e-008,1.1045
7.05408e-008,1.1307
7.05867e-008,1.1372
7.06327e-008,1.1412
7.06786e-008,1.1533
7.07245e-008,1.1767
7.07704e-008,1.2052
7.08163e-008,1.2288
7.08623e-008,1.2438
7.09082e-008,1.2476
7.09541e-008,1.2381
7.10001e-008,1.2230
7.10460e-008,1.2080
7.10919e-008,1.1965
7.11378e-008,1.1948
7.11837e-008,1.2070
7.12297e-008,1.2264
7.12756e-008,1.2442
7.13215e-008,1.2545
7.13675e-008,1.2523
7.14134e-008,1.2415
7.14593e-008,1.2279
7.15052e-008,1.2185
7.15511e-008,1.2181
7.15971e-008,1.2228
7.16430e-008,1.2279
7.16889e-008,1.2300
7.17349e-008,1.2272
7.17808e-008,1.2212
7.18267e-008,1.2155
7.18726e-008,1.2120
7.19185e-008,1.2117
7.19645e-008,1.2148
7.20104e-008,1.2178
7.20563e-008,1.1951
7.21023e-008,1.1183
7.21482e-008,1.0150
7.21941e-008,0.8801
7.22400e-008,0.7206
7.22859e-008,0.5745
7.23319e-008,0.4598
7.23778e-008,0.3839
7.24237e-008,0.3423
7.24697e-008,0.3274
7.25156e-008,0.3250
7.25615e-008,0.3182
7.26074e-008,0.2989
7.26534e-008,0.2713
7.26993e-008,0.2456
7.27452e-008,0.2282
7.27911e-008,0.2238
7.28370e-008,0.2327
7.28830e-008,0.2479
7.29289e-008,0.2635
7.29748e-008,0.2754
7.30208e-008,0.2774
7.30667e-008,0.2668
7.31126e-008,0.2499
7.31585e-008,0.2344
7.32044e-008,0.2250
7.32504e-008,0.2243
7.32963e-008,0.2300
7.33422e-008,0.2397
7.33882e-008,0.2482
7.34341e-008,0.2518
7.34800e-008,0.2512
7.35259e-008,0.2481
7.35718e-008,0.2451
7.36178e-008,0.2448
7.36637e-008,0.2482
7.37096e-008,0.2540
7.37556e-008,0.2598
7.38015e-008,0.2629
7.38474e-008,0.2616
7.38933e-008,0.2595
7.39392e-008,0.2881
7.39852e-008,0.3783
7.40311e-008,0.4973
7.40770e-008,0.6579
7.41230e-008,0.8372
7.41689e-008,0.9792
7.42148e-008,1.0752
7.42607e-008,1.1253
7.43066e-008,1.1392
7.43526e-008,1.1386
7.43985e-008,1.1406
7.44444e-008,1.1551
7.44904e-008,1.1826
7.45363e-008,1.2132
7.45822e-008,1.2376
7.46281e-008,1.2519
7.46740e-008,1.2517
7.47200e-008,1.2378
7.47659e-008,1.2193
7.48118e-008,1.2018
7.48578e-008,1.1909
7.49037e-008,1.1938
7.49496e-008,1.2113
7.49955e-008,1.2334
7.50414e-008,1.2514
7.50874e-008,1.2585
7.51333e-008,1.2521
7.51792e-008,1.2382
7.52252e-008,1.2234
7.52711e-008,1.2155
7.53170e-008,1.2172
7.53629e-008,1.2235
7.54088e-008,1.2296
7.54548e-008,1.2315
7.55007e-008,1.2278
7.55466e-008,1.2209
7.55926e-008,1.2147
7.56385e-008,1.2111
7.56844e-008,1.2113
7.57303e-008,1.2151
7.57762e-008,1.2146
7.58222e-008,1.1744
7.58681e-008,1.0857
7.59140e-008,0.9746
7.59600e-008,0.8269
7.60059e-008,0.6675
7.60518e-008,0.5302
7.60977e-008,0.4281
7.61436e-008,0.3647
7.61896e-008,0.3341
7.62355e-008,0.3263
7.62814e-008,0.3245
7.63274e-008,0.3141
7.63733e-008,0.2908
7.64192e-008,0.2623
7.64651e-008,0.2383
7.65110e-008,0.2243
7.65570e-008,0.2249
7.66029e-008,0.2372
7.66488e-008,0.2535
7.66947e-008,0.2688
7.67407e-008,0.2783
7.67866e-008,0.2757
7.68325e-008,0.2616
7.68785e-008,0.2442
7.69244e-008,0.2299
7.69703e-008,0.2234
7.70162e-008,0.2253
7.70621e-008,0.2330
7.71081e-008,0.2434
7.71540e-008,0.2505
7.71999e-008,0.2525
7.72459e-008,0.2506
7.72918e-008,0.2469
7.73377e-008,0.2444
7.73836e-008,0.2453
7.74295e-008,0.2498
7.74755e-008,0.2561
7.75214e-008,0.2614
7.75673e-008,0.2632
7.76133e-008,0.2605
7.76592e-008,0.2553
7.77051e-008,0.2501
7.77510e-008,0.2466
7.77969e-008,0.2452
7.78429e-008,0.2463
7.78888e-008,0.2495
7.79347e-008,0.2536
7.79807e-008,0.2563
7.80266e-008,0.2561
7.80725e-008,0.2536
7.81184e-008,0.2500
7.81643e-008,0.2471
7.82103e-008,0.2462
7.82562e-008,0.2474
7.83021e-008,0.2502
7.83481e-008,0.2533
7.83940e-008,0.2552
7.84399e-008,0.2552
7.84858e-008,0.2535
7.85317e-008,0.2508
7.85777e-008,0.2483
7.86236e-008,0.2471
7.86695e-008,0.2474
7.87155e-008,0.2491
7.87614e-008,0.2510
7.88073e-008,0.2521
7.88532e-008,0.2523
7.88991e-008,0.2517
7.89451e-008,0.2506
7.89910e-008,0.2494
7.90369e-008,0.2485
7.90829e-008,0.2484
7.91288e-008,0.2491
7.91747e-008,0.2503
7.92206e-008,0.2513
7.92665e-008,0.2517
7.93125e-008,0.2512
7.93584e-008,0.2503
7.94043e-008,0.2493
7.94503e-008,0.2487
7.94962e-008,0.2489
7.95421e-008,0.2622
7.95880e-008,0.3318
7.96339e-008,0.4437
7.96799e-008,0.5824
7.97258e-008,0.7577
7.97717e-008,0.9162
7.98177e-008,1.0280
7.98636e-008,1.0975
7.99095e-008,1.1281
7.99554e-008,1.1362
8.00013e-008,1.1399
8.00473e-008,1.1506
8.00932e-008,1.1726
8.01391e-008,1.2010
8.01851e-008,1.2256
8.02310e-008,1.2417
8.02769e-008,1.2473
8.03228e-008,1.2394
8.03687e-008,1.2245
8.04147e-008,1.2094
8.04606e-008,1.1972
8.05065e-008,1.1938
8.05524e-008,1.2042
8.05984e-008,1.2233
8.06443e-008,1.2415
8.06902e-008,1.2532
8.07362e-008,1.2527
8.07821e-008,1.2427
8.08280e-008,1.2293
8.08739e-008,1.2189
8.09198e-008,1.2173
8.09658e-008,1.2217
8.10117e-008,1.2268
8.10576e-008,1.2294
8.11036e-008,1.2273
8.11495e-008,1.2216
8.11954e-008,1.2157
8.12413e-008,1.2119
8.12872e-008,1.2111
8.13332e-008,1.2138
8.13791e-008,1.2187
8.14250e-008,1.2236
8.14710e-008,1.2273
8.15169e-008,1.2290
8.15628e-008,1.2286
8.16087e-008,1.2259
8.16546e-008,1.2217
8.17006e-008,1.2178
8.17465e-008,1.2165
8.17924e-008,1.2186
8.18384e-008,1.2230
8.18843e-008,1.2276
8.19302e-008,1.2298
8.19761e-008,1.2283
8.20220e-008,1.2243
8.20680e-008,1.2200
8.21139e-008,1.2176
8.21598e-008,1.2183
8.22058e-008,1.2211
8.22517e-008,1.2244
8.22976e-008,1.2267
8.23435e-008,1.2274
8.23894e-008,1.2266
8.24354e-008,1.2250
8.24813e-008,1.2234
8.25272e-008,1.2223
8.25732e-008,1.2220
8.26191e-008,1.2224
8.26650e-008,1.2233
8.27109e-008,1.2245
8.27568e-008,1.2256
8.28028e-008,1.2262
8.28487e-008,1.2257
8.28946e-008,1.2244
8.29406e-008,1.2229
8.29865e-008,1.2221
8.30324e-008,1.2224
8.30783e-008,1.2238
8.31242e-008,1.2254
8.31702e-008,1.2263
8.32161e-008,1.2262
8.32620e-008,1.2251
8.33080e-008,1.2239
8.33539e-008,1.2233
8.33998e-008,1.2234
8.34457e-008,1.2240
8.34916e-008,1.2247
8.35376e-008,1.2252
8.35835e-008,1.2254
8.36294e-008,1.2253
8.36754e-008,1.2250
8.37213e-008,1.2247
8.37672e-008,1.2244
8.38131e-008,1.2242
8.38590e-008,1.2242
8.39050e-008,1.2244
8.39509e-008,1.2248
8.39968e-008,1.2253
8.40428e-008,1.2256
8.40887e-008,1.2255
8.41346e-008,1.2251
8.41805e-008,1.2245
8.42264e-008,1.2242
8.42724e-008,1.2243
8.43183e-008,1.2247
8.43642e-008,1.2252
8.44101e-008,1.2255
8.44561e-008,1.2255
8.45020e-008,1.2252
8.45479e-008,1.2249
8.45939e-008,1.2247
8.46398e-008,1.2247
8.46857e-008,1.2249
8.47316e-008,1.2250
8.47775e-008,1.2252
8.48235e-008,1.2253
8.48694e-008,1.2253
8.49153e-008,1.2253
8.49613e-008,1.2252
8.50072e-008,1.2252
8.50531e-008,1.2251
8.50990e-008,1.2250
8.51449e-008,1.2250
8.51909e-008,1.2251
8.52368e-008,1.2253
8.52827e-008,1.2255
8.53287e-008,1.2255
8.53746e-008,1.2254
8.54205e-008,1.2252
8.54664e-008,1.2251
8.55123e-008,1.2251
8.55583e-008,1.2252
8.56042e-008,1.2254
8.56501e-008,1.2255
8.56961e-008,1.2255
8.57420e-008,1.2254
8.57879e-008,1.2253
8.58338e-008,1.2253
8.58797e-008,1.2253
8.59257e-008,1.2253
8.59716e-008,1.2254
8.60175e-008,1.2254
8.60635e-008,1.2254
8.61094e-008,1.2255
8.61553e-008,1.2255
8.62012e-008,1.2255
8.62471e-008,1.2255
8.62931e-008,1.2254
8.63390e-008,1.2254
8.63849e-008,1.2254
8.64309e-008,1.2254
8.64768e-008,1.2255
8.65227e-008,1.2256
8.65686e-008,1.2256
8.66145e-008,1.2255
8.66605e-008,1.2255
8.67064e-008,1.2255
8.67523e-008,1.2255
8.67983e-008,1.2255
8.68442e-008,1.2256
8.68901e-008,1.2256
8.69360e-008,1.2256
8.69819e-008,1.2256
8.70279e-008,1.2256
8.70738e-008,1.2256
8.71197e-008,1.2256
8.71657e-008,1.2256
8.72116e-008,1.2256
8.72575e-008,1.2256
8.73034e-008,1.2256
8.73493e-008,1.2256
8.73953e-008,1.2256
8.74412e-008,1.2256
8.74871e-008,1.2256
8.75331e-008,1.2256
8.75790e-008,1.2256
8.76249e-008,1.2256
8.76708e-008,1.2256
8.77167e-008,1.2257
8.77627e-008,1.2257
8.78086e-008,1.2257
8.78545e-008,1.2257
8.79005e-008,1.2257
8.79464e-008,1.2257
8.79923e-008,1.2257
8.80382e-008,1.2257
8.80841e-008,1.2257
8.81301e-008,1.2257
8.81760e-008,1.2257
8.82219e-008,1.2257
8.82678e-008,1.2257
8.83138e-008,1.2257
8.83597e-008,1.2257
8.84056e-008,1.2257
8.84516e-008,1.2257
8.84975e-008,1.2257
8.85434e-008,1.2257
8.85893e-008,1.2258
8.86352e-008,1.2258
8.86812e-008,1.2258
8.87271e-008,1.2258
8.87730e-008,1.2258
8.88190e-008,1.2258
8.88649e-008,1.2258
8.89108e-008,1.2258
8.89567e-008,1.2258
8.90026e-008,1.2258
8.90486e-008,1.2258
8.90945e-008,1.2258
8.91404e-008,1.2258
8.91864e-008,1.2258
8.92323e-008,1.2258
8.92782e-008,1.2258
8.93241e-008,1.2258
8.93700e-008,1.2258
8.94160e-008,1.2258
8.94619e-008,1.2258
8.95078e-008,1.2258
8.95538e-008,1.2258
8.95997e-008,1.2259
8.96456e-008,1.2259
8.96915e-008,1.2259
8.97374e-008,1.2259
8.97834e-008,1.2259
8.98293e-008,1.2259
8.98752e-008,1.2259
8.99212e-008,1.2259
8.99671e-008,1.2259
9.00130e-008,1.2259
9.00589e-008,1.2259
9.01048e-008,1.2259
9.01508e-008,1.2259
9.01967e-008,1.2259
9.02426e-008,1.2259
9.02886e-008,1.2259
9.03345e-008,1.2259
9.03804e-008,1.2259
9.04263e-008,1.2259
9.04722e-008,1.2259
9.05182e-008,1.2259
9.05641e-008,1.2259
9.06100e-008,1.2259
9.06560e-008,1.2259
9.07019e-008,1.2259
9.07478e-008,1.2252
9.07937e-008,1.2081
9.08396e-008,1.1392
9.08856e-008,1.0382
9.09315e-008,0.9143
9.09774e-008,0.7613
9.10234e-008,0.6150
9.10693e-008,0.4963
9.11152e-008,0.4118
9.11611e-008,0.3592
9.12070e-008,0.3328
9.12530e-008,0.3232
9.12989e-008,0.3161
9.13448e-008,0.3015
9.13908e-008,0.2792
9.14367e-008,0.2571
9.14826e-008,0.2401
9.15285e-008,0.2319
9.15744e-008,0.2354
9.16204e-008,0.2461
9.16663e-008,0.2591
9.17122e-008,0.2711
9.17582e-008,0.2766
9.18041e-008,0.2704
9.18500e-008,0.2561
9.18959e-008,0.2414
9.19418e-008,0.2308
9.19878e-008,0.2280
9.20337e-008,0.2312
9.20796e-008,0.2385
9.21255e-008,0.2463
9.21715e-008,0.2503
9.22174e-008,0.2512
9.22633e-008,0.2502
9.23093e-008,0.2487
9.23552e-008,0.2485
9.24011e-008,0.2506
9.24470e-008,0.2545
9.24929e-008,0.2590
9.25389e-008,0.2620
9.25848e-008,0.2619
9.26307e-008,0.2588
9.26767e-008,0.2546
9.27226e-008,0.2509
9.27685e-008,0.2485
9.28144e-008,0.2477
9.28603e-008,0.2490
9.29063e-008,0.2520
9.29522e-008,0.2553
9.29981e-008,0.2568
9.30441e-008,0.2558
9.30900e-008,0.2531
9.31359e-008,0.2501
9.31818e-008,0.2483
9.32277e-008,0.2485
9.32737e-008,0.2503
9.33196e-008,0.2527
9.33655e-008,0.2547
9.34115e-008,0.2555
9.34574e-008,0.2548
9.35033e-008,0.2531
9.35492e-008,0.2511
9.35951e-008,0.2494
9.36411e-008,0.2488
9.36870e-008,0.2494
9.37329e-008,0.2507
9.37789e-008,0.2520
9.38248e-008,0.2526
9.38707e-008,0.2527
9.39166e-008,0.2521
9.39625e-008,0.2512
9.40085e-008,0.2502
9.40544e-008,0.2496
9.41003e-008,0.2496
9.41463e-008,0.2504
9.41922e-008,0.2515
9.42381e-008,0.2521
9.42840e-008,0.2521
9.43299e-008,0.2515
9.43759e-008,0.2506
9.44218e-008,0.2499
9.44677e-008,0.2497
9.45137e-008,0.2499
9.45596e-008,0.2503
9.46055e-008,0.2508
9.46514e-008,0.2512
9.46973e-008,0.2512
9.47433e-008,0.2509
9.47892e-008,0.2504
9.48351e-008,0.2500
9.48811e-008,0.2498
9.49270e-008,0.2499
9.49729e-008,0.2501
9.50188e-008,0.2504
9.50647e-008,0.2506
9.51107e-008,0.2507
9.51566e-008,0.2506
9.52025e-008,0.2504
9.52485e-008,0.2500
9.52944e-008,0.2497
9.53403e-008,0.2496
9.53862e-008,0.2498
9.54321e-008,0.2501
9.54781e-008,0.2504
9.55240e-008,0.2504
9.55699e-008,0.2503
9.56159e-008,0.2500
9.56618e-008,0.2498
9.57077e-008,0.2497
9.57536e-008,0.2497
9.57995e-008,0.2498
9.58455e-008,0.2499
9.58914e-008,0.2500
9.59373e-008,0.2501
9.59833e-008,0.2500
9.60292e-008,0.2499
9.60751e-008,0.2497
9.61210e-008,0.2496
9.61669e-008,0.2496
9.62129e-008,0.2496
9.62588e-008,0.2497
9.63047e-008,0.2497
9.63506e-008,0.2498
9.63966e-008,0.2498
9.64425e-008,0.2497
9.64884e-008,0.2496
9.65344e-008,0.2495
9.65803e-008,0.2495
9.66262e-008,0.2495
9.66721e-008,0.2496
9.67180e-008,0.2496
9.67640e-008,0.2496
9.68099e-008,0.2496
9.68558e-008,0.2496
9.69018e-008,0.2495
9.69477e-008,0.2494
9.69936e-008,0.2494
9.70395e-008,0.2494
9.70854e-008,0.2494
9.71314e-008,0.2495
9.71773e-008,0.2495
9.72232e-008,0.2495
9.72692e-008,0.2494
9.73151e-008,0.2494
9.73610e-008,0.2494
9.74069e-008,0.2493
9.74528e-008,0.2493
9.74988e-008,0.2493
9.75447e-008,0.2493
9.75906e-008,0.2494
9.76366e-008,0.2494
9.76825e-008,0.2493
9.77284e-008,0.2493
9.77743e-008,0.2493
9.78202e-008,0.2492
9.78662e-008,0.2492
9.79121e-008,0.2492
9.79580e-008,0.2493
9.80040e-008,0.2493
9.80499e-008,0.2492
9.80958e-008,0.2492
9.81417e-008,0.2492
9.81876e-008,0.2492
9.82336e-008,0.2492
9.82795e-008,0.2550
9.83254e-008,0.3055
9.83714e-008,0.4103
9.84173e-008,0.5385
9.84632e-008,0.7077
9.85091e-008,0.8771
9.85550e-008,1.0020
9.86010e-008,1.0834
9.86469e-008,1.1233
